NumTrajs,LossBefore,AveragePolicyStd,Entropy,ItrTime,TotalExecTime,Perplexity,AverageReturn,StdReturn,MaxKL,MaxReturn,ExplainedVariance,Time,MeanKL,LossAfter,MinReturn
20,-0.0,0.827472,2.45436,8.632277965545654,8.568296432495117,11.639,0.0,0.0,0.0,0.0,1,8.632272720336914,0.0,-0.0,0.0
20,-0.0,0.827472,2.45436,8.471078634262085,8.413926839828491,11.639,0.0,0.0,0.0,0.0,1,17.10769557952881,0.0,-0.0,0.0
20,-0.0,0.827472,2.45436,8.205971717834473,8.17461085319519,11.639,0.0,0.0,0.0,0.0,1,25.320003509521484,0.0,-0.0,0.0
20,-0.0,0.827472,2.45436,8.471704721450806,8.41671895980835,11.639,0.0,0.0,0.0,0.0,1,33.80007338523865,0.0,-0.0,0.0
20,-0.0,0.827472,2.45436,8.30622386932373,8.261592864990234,11.639,0.0,0.0,0.0,0.0,1,42.11632013320923,0.0,-0.0,0.0
20,-0.0,0.827472,2.45436,8.224311590194702,8.18545651435852,11.639,0.0,0.0,0.0,0.0,1,50.349411964416504,0.0,-0.0,0.0
20,-0.0,0.827472,2.45436,8.560450553894043,8.519809246063232,11.639,0.0,0.0,0.0,0.0,1,58.922324419021606,0.0,-0.0,0.0
