AveragePolicyStd,LossAfter,Entropy,Time,MeanKL,ItrTime,NumTrajs,MinReturn,ExplainedVariance,StdReturn,Perplexity,LossBefore,MaxKL,TotalExecTime,MaxReturn,AverageReturn
0.930467,-0.0491147,2.69307,10.152414321899414,0.261205,10.152420282363892,20,17900.0,0.976221095923,740.860985611,14.777,-0.0146015,4.29445,10.05562138557434,21100.0,20125.0
0.923563,-0.0304925,2.67847,19.322209358215332,0.0836029,9.167259693145752,20,14800.0,0.909212838924,1658.88516782,14.5628,-0.0053748,0.320251,9.046588659286499,21200.0,19110.0
0.922379,-0.00799265,2.67578,29.255356311798096,0.0191467,9.928963422775269,20,19000.0,0.97866332365,696.491205975,14.5237,0.000432797,0.141073,9.861209154129028,22400.0,20470.0
0.922514,-0.0329132,2.676,39.26046919822693,0.0248127,9.982363939285278,20,18600.0,0.967241310668,1085.40315091,14.5269,-0.0204946,0.524005,9.922952651977539,23300.0,20530.0
0.917847,-0.0289216,2.66575,49.217281341552734,0.0354058,9.945937871932983,20,19000.0,0.965946571074,1052.61578936,14.3788,-0.0156596,0.457318,9.886148452758789,22900.0,20900.0
0.914322,-0.0330265,2.65792,59.27460217475891,0.108885,10.028790950775146,20,18200.0,0.957044397745,1184.17692935,14.2666,-0.00623199,0.709069,9.953677892684937,22600.0,21335.0
0.912832,0.0134676,2.65481,69.45048451423645,0.0395528,10.160224199295044,20,18700.0,0.977578768926,863.481325797,14.2223,0.0261732,0.454369,10.105483770370483,22600.0,20580.0
