TotalExecTime,Perplexity,ExplainedVariance,AveragePolicyStd,ItrTime,MinReturn,LossBefore,StdReturn,Entropy,LossAfter,MaxKL,MeanKL,AverageReturn,Time,NumTrajs,MaxReturn
4.271578073501587,11.4353,0.279927009314,0.82843,4.318096876144409,0.0,0.00617071,185.135085816,2.4367,-0.0531219,1.6175,0.50919,215.0,4.318095922470093,40,600.0
5.429221868515015,11.5061,0.339593563691,0.829367,5.527226448059082,200.0,0.00185915,417.851648316,2.44287,-0.0996176,1.68667,0.476746,820.0,9.847883462905884,40,1800.0
4.333186626434326,11.5168,0.777487600049,0.829873,4.370806455612183,2300.0,-0.000906184,654.503628714,2.4438,-0.206159,4.93545,2.48469,3575.0,14.22408127784729,40,5000.0
4.5655834674835205,11.5115,0.389086855317,0.828526,4.594461441040039,200.0,0.0222581,751.99318481,2.44335,-0.161147,2.53033,1.44321,1527.5,18.822519540786743,40,3400.0
3.900456666946411,11.6404,0.799182194372,0.832093,3.9339089393615723,700.0,-0.0248702,916.937838678,2.45448,-0.177172,2.47047,1.33305,4665.0,22.761487245559692,40,6500.0
3.5705902576446533,11.4965,0.384539342364,0.82756,3.6037535667419434,200.0,0.00506134,946.519941681,2.44204,-0.163691,2.61112,0.918415,2160.0,26.37074613571167,40,3900.0
5.02573823928833,11.5256,0.778364217716,0.829669,5.062591791152954,2400.0,0.0261511,834.562010878,2.44457,-0.22364,3.49144,2.33376,4452.5,31.43887162208557,40,5700.0
