MaxKL,Perplexity,TotalExecTime,StdReturn,AveragePolicyStd,NumTrajs,Time,MinReturn,LossAfter,ExplainedVariance,MeanKL,Entropy,AverageReturn,ItrTime,LossBefore,MaxReturn
0.152053,15.4937,5.289819002151489,43.5889894354,0.95435,20,5.365909099578857,0.0,-0.0137623,0.0432220064993,0.0190241,2.74043,10.0,5.3659138679504395,-0.00469116,200.0
0.202951,15.4212,5.205716848373413,87.1779788708,0.952817,20,10.631502628326416,0.0,-0.0182868,0.0368503057863,0.026065,2.73574,20.0,5.2583746910095215,-0.00611345,400.0
0.221093,15.3741,4.9741387367248535,295.761728423,0.951187,20,15.643876552581787,0.0,0.00126876,0.112847486348,0.0354276,2.73269,155.0,5.008768558502197,0.0168258,1000.0
0.162056,15.504,4.875869989395142,419.523539268,0.955192,20,20.565289974212646,0.0,-0.0199024,0.316677328808,0.0144852,2.7411,400.0,4.917250156402588,-0.00644967,1100.0
0.152402,15.4541,4.985953092575073,380.624486863,0.953675,20,25.60596799850464,0.0,0.00687552,0.394005958584,0.010463,2.73787,425.0,5.03551459312439,0.0196541,1000.0
0.0863388,15.6067,5.23992133140564,831.188907529,0.958496,20,30.895671844482422,0.0,-0.0224002,0.45343200928,0.010451,2.7477,1075.0,5.277770280838013,-0.0126227,2800.0
0.0577019,15.5085,5.658581972122192,524.666560779,0.955146,20,36.600258111953735,400.0,0.00779144,0.682919437436,0.00877945,2.74139,1385.0,5.699347496032715,0.0138809,2600.0
