Perplexity,AverageReturn,MinReturn,NumTrajs,LossBefore,StdReturn,AveragePolicyStd,LossAfter,ExplainedVariance,Entropy,Time,MaxReturn,MeanKL,ItrTime,TotalExecTime,MaxKL
12.9461,0.0,0.0,20,-0.0,0.0,0.870797,-0.0,1,2.5608,32.20535206794739,0.0,0.0,32.205358028411865,31.879117488861084,0.0
12.9461,0.0,0.0,20,-0.0,0.0,0.870797,-0.0,1,2.5608,63.27293801307678,0.0,0.0,31.04660701751709,30.773359298706055,0.0
12.9461,0.0,0.0,20,-0.0,0.0,0.870797,-0.0,1,2.5608,95.77607131004333,0.0,0.0,32.49928665161133,32.29058218002319,0.0
12.9461,0.0,0.0,20,-0.0,0.0,0.870797,-0.0,1,2.5608,128.02969002723694,0.0,0.0,32.235782861709595,32.09033918380737,0.0
12.9461,0.0,0.0,20,-0.0,0.0,0.870797,-0.0,1,2.5608,162.58887791633606,0.0,0.0,34.52838754653931,34.26220989227295,0.0
12.9461,0.0,0.0,20,-0.0,0.0,0.870797,-0.0,1,2.5608,194.70114874839783,0.0,0.0,32.09990930557251,31.949248552322388,0.0
12.9461,0.0,0.0,20,-0.0,0.0,0.870797,-0.0,1,2.5608,229.0265462398529,0.0,0.0,34.29289436340332,34.09052658081055,0.0
