LossBefore,StdReturn,AveragePolicyStd,MaxReturn,LossAfter,MinReturn,Entropy,ItrTime,MeanKL,ExplainedVariance,Perplexity,NumTrajs,Time,MaxKL,TotalExecTime,AverageReturn
-0.0,0.0,1.0,0.0,-0.0,0.0,2.83788,16.685125589370728,0.0,1,17.0795,20,16.685121536254883,0.0,16.440773725509644,0.0
-0.0151887,108.972473589,1.0,500.0,0.337257,0.0,2.83788,16.739630460739136,3.31456,0.0872149972703,17.0795,20,33.42775583267212,252.884,16.509714126586914,25.0
-0.0,0.0,0.99621,0.0,-0.0,0.0,2.83028,16.352848052978516,0.0,1,16.9502,20,49.787368059158325,0.0,16.272748470306396,0.0
-0.0,0.0,0.99621,0.0,-0.0,0.0,2.83028,16.84717321395874,0.0,1,16.9502,20,66.66538214683533,0.0,16.64177632331848,0.0
-0.0,0.0,0.99621,0.0,-0.0,0.0,2.83028,14.892567873001099,0.0,1,16.9502,20,81.58548092842102,0.0,14.834632158279419,0.0
-0.0,0.0,0.99621,0.0,-0.0,0.0,2.83028,14.51404356956482,0.0,1,16.9502,20,96.11343002319336,0.0,14.33120346069336,0.0
-0.00215269,67.8232998313,0.99621,300.0,0.704714,0.0,2.83028,17.117202758789062,4.36474,0.125793608042,16.9502,20,113.26155114173889,441.185,16.908480644226074,20.0
