MaxKL,Entropy,LossAfter,MinReturn,Time,Perplexity,AverageReturn,MaxReturn,AveragePolicyStd,StdReturn,LossBefore,NumTrajs,TotalExecTime,ExplainedVariance,MeanKL,ItrTime
0.0,2.1227,-0.0,0.0,1.3049001693725586,8.35369,0.0,0.0,0.706075,0.0,-0.0,20,1.2680232524871826,1,0.0,1.3048996925354004
0.0,2.1227,-0.0,0.0,2.294208526611328,8.35369,0.0,0.0,0.706075,0.0,-0.0,20,0.9327812194824219,1,0.0,0.9865820407867432
0.0,2.1227,-0.0,0.0,3.098046064376831,8.35369,0.0,0.0,0.706075,0.0,-0.0,20,0.7562105655670166,1,0.0,0.7936789989471436
0.0,2.1227,-0.0,0.0,3.9587225914001465,8.35369,0.0,0.0,0.706075,0.0,-0.0,20,0.8113663196563721,1,0.0,0.847942590713501
0.0,2.1227,-0.0,0.0,4.802641153335571,8.35369,0.0,0.0,0.706075,0.0,-0.0,20,0.7992637157440186,1,0.0,0.836320161819458
0.0,2.1227,-0.0,0.0,5.780330657958984,8.35369,0.0,0.0,0.706075,0.0,-0.0,20,0.9402377605438232,1,0.0,0.969597339630127
0.0,2.1227,-0.0,0.0,6.692122936248779,8.35369,0.0,0.0,0.706075,0.0,-0.0,20,0.8793075084686279,1,0.0,0.906315803527832
