Entropy,Perplexity,MaxReturn,ItrTime,LossAfter,MeanKL,MaxKL,StdReturn,NumTrajs,AveragePolicyStd,TotalExecTime,LossBefore,MinReturn,ExplainedVariance,AverageReturn,Time
2.67957,14.5788,0.0,19.76862096786499,-0.0,0.0,0.0,0.0,20,0.92455,19.619620323181152,-0.0,0.0,1,0.0,19.768614768981934
2.67957,14.5788,0.0,19.564322233200073,-0.0,0.0,0.0,0.0,20,0.92455,19.44010090827942,-0.0,0.0,1,0.0,39.3411648273468
2.67957,14.5788,0.0,19.308322191238403,-0.0,0.0,0.0,0.0,20,0.92455,19.242578983306885,-0.0,0.0,1,0.0,58.65540146827698
2.67957,14.5788,0.0,18.94727659225464,-0.0,0.0,0.0,0.0,20,0.92455,18.906495571136475,-0.0,0.0,1,0.0,77.61074948310852
2.67957,14.5788,0.0,19.10232448577881,-0.0,0.0,0.0,0.0,20,0.92455,18.970575094223022,-0.0,0.0,1,0.0,96.71882247924805
2.67957,14.5788,0.0,19.832825422286987,-0.0,0.0,0.0,0.0,20,0.92455,19.74247145652771,-0.0,0.0,1,0.0,116.56339406967163
2.67957,14.5788,0.0,19.183420419692993,-0.0,0.0,0.0,0.0,20,0.92455,19.10815691947937,-0.0,0.0,1,0.0,135.77253580093384
