0Entropy,MeanKLBefore,dLoss,1ExplainedVariance,1NumTrajs,1AverageReturn,0MinReturn,1ProcessExecTime,0AveragePolicyStd,0StdReturn,0AverageReturn,ComputeUpdatedDistTime,0Perplexity,1EnvExecTime,Time,0PolicyExecTime,1Entropy,0MaxReturn,1AveragePolicyStd,LossAfter,ItrTime,1MinReturn,1PolicyExecTime,MeanKL,0EnvExecTime,1Perplexity,1MaxReturn,0NumTrajs,1StdReturn,0ExplainedVariance,0ProcessExecTime,LossBefore
2.76422,-7.21773929513e-09,0.00107805861626,0.0110087551884,1200,159.416666667,0.0,1.2380690574645996,0.964117,449.914428592,101.416666667,0.11668729782104492,15.8667,32.19361734390259,2828.0467507839203,34.35266947746277,2.76165,4400.0,0.962917,-0.00107805919833,155.2648000717163,0.0,48.33008098602295,0.00924294255674,32.59476709365845,15.8259,5900.0,1200,649.547016304,0.00856570396151,1.2727077007293701,-5.82076609135e-10
2.76619,-3.51574023227e-08,0.000787537690485,0.0108649735976,1200,129.0,0.0,1.2393176555633545,0.964991,517.45015192,106.083333333,0.10034584999084473,15.8979,32.423989057540894,2983.5986166000366,30.30046534538269,2.76265,5500.0,0.963287,-0.000787538243458,153.334299325943,0.0,51.39614534378052,0.00836852379143,31.571417808532715,15.8417,5500.0,1200,529.143017844,0.0102035281394,1.2230486869812012,-5.52972778678e-10
2.77879,-1.66474034557e-08,0.00174647351378,0.0133640473562,1200,142.666666667,0.0,1.227889060974121,0.971059,416.428056678,87.9166666667,0.09929394721984863,16.0995,31.837883234024048,3136.965095758438,30.299405097961426,2.78113,4500.0,0.972197,-0.00174647278618,151.42045998573303,0.0,50.13142108917236,0.00895078014582,31.474429845809937,16.1373,5300.0,1200,520.380843443,0.00763251712973,1.2324447631835938,7.27595761418e-10
2.76475,1.6298136174e-08,0.00219179707346,0.0112590594364,1200,140.833333333,0.0,1.210139513015747,0.96413,538.221737659,125.833333333,0.09809184074401855,15.8751,31.367353677749634,3292.012857437134,31.61544394493103,2.76878,5200.0,0.966093,-0.00219179783016,153.03776097297668,0.0,49.380589723587036,0.0098983803764,32.97490739822388,15.9392,5300.0,1200,530.172272841,0.0112340311311,1.285557746887207,-7.56699591875e-10
2.76691,4.1909542503e-09,0.000838210107759,0.0175375881631,1200,209.166666667,0.0,1.1888043880462646,0.965185,596.960350209,142.583333333,0.08741617202758789,15.9095,31.134105920791626,3444.752129793167,32.032328844070435,2.75983,5700.0,0.961808,-0.000838210457005,150.8357286453247,0.0,45.951987981796265,0.00784996896982,33.96620535850525,15.7972,5700.0,1200,767.582333622,0.0112727043295,1.3113009929656982,-3.49245965481e-10
2.76347,2.79397238678e-09,0.00155744329095,0.0130469345999,1200,179.083333333,0.0,1.236847162246704,0.963572,415.055016434,86.0,0.1006021499633789,15.8548,32.10813903808594,3603.4613127708435,35.19699239730835,2.76144,4700.0,0.962626,-0.00155744352378,156.7248809337616,0.0,48.05695700645447,0.00982633791864,33.50299406051636,15.8227,5100.0,1200,653.123898192,0.00638059397028,1.304746150970459,-2.32830643654e-10
2.72131,9.31324128928e-10,0.000734107961762,0.0147442026881,1200,173.333333333,0.0,1.227858543395996,0.943588,497.644109502,116.083333333,0.09058237075805664,15.2003,32.381808042526245,3760.0086052417755,34.02623963356018,2.72188,4700.0,0.943854,-0.000734108267352,154.59996104240417,0.0,48.30258011817932,0.00950198899955,32.10980033874512,15.2088,4700.0,1200,611.464544261,0.0118442031535,1.2405955791473389,-3.05590219796e-10
2.72142,8.881784197e-16,0.00173112412449,0.0118204768162,1200,135.75,0.0,1.2382102012634277,0.943557,483.785413576,106.583333333,0.10666561126708984,15.2019,32.30016827583313,3915.4153356552124,30.434298276901245,2.7183,4800.0,0.942079,-0.00173112296034,153.48622250556946,0.0,51.23027491569519,0.00965186022222,31.782158136367798,15.1545,5400.0,1200,546.882318999,0.00904723640373,1.244933843612671,1.16415321827e-09
2.71831,-3.63215875154e-08,0.0017148234474,0.0108024273807,1200,165.833333333,0.0,1.2118206024169922,0.942099,474.527572083,109.5,0.12859296798706055,15.1546,31.834535598754883,4070.0310707092285,30.667752742767334,2.71519,4200.0,0.940645,-0.00171482400037,152.63427877426147,0.0,50.497724771499634,0.00979074463248,31.93216609954834,15.1074,5500.0,1200,595.79020823,0.00899365267185,1.2444512844085693,-5.52972778678e-10
2.72042,-2.79397083247e-09,0.00118049082812,0.0169372220734,1200,225.416666667,0.0,1.2077674865722656,0.943155,502.542176229,107.166666667,0.10846686363220215,15.1868,31.232614994049072,4225.31840968132,31.52518320083618,2.71838,4700.0,0.942173,-0.00118049117737,153.01245832443237,0.0,49.19009256362915,0.00985829532146,33.2747061252594,15.1558,5000.0,1200,735.592047077,0.0104938214271,1.2947590351104736,-3.49245965481e-10
2.71363,2.79396972225e-09,0.00170704291668,0.0121776712159,1200,166.416666667,0.0,1.1936314105987549,0.939903,416.577290414,90.1666666667,0.09119820594787598,15.0839,30.844335079193115,4377.82169175148,32.07615828514099,2.71659,4100.0,0.941266,-0.00170704338234,150.60551071166992,0.0,45.92799973487854,0.00931646674871,33.88225746154785,15.1286,5200.0,1200,617.587100245,0.00731139159623,1.3196055889129639,-4.65661287308e-10
2.71616,-1.39698563828e-08,0.000515151245054,0.0140330008016,1200,179.0,0.0,1.1990516185760498,0.941072,458.455673066,107.75,0.09293317794799805,15.1221,31.245773315429688,4534.381592512131,35.13240456581116,2.71504,4600.0,0.940537,-0.000515151536092,154.42108273506165,0.0,46.750362157821655,0.00725161610171,33.50687527656555,15.1052,5100.0,1200,643.111447055,0.0102894827108,1.2949910163879395,-2.91038304567e-10
2.71314,-1.49011700756e-08,0.0023500219686,0.0142604792218,1200,182.916666667,0.0,1.2370564937591553,0.939655,440.028755374,102.833333333,0.08861017227172852,15.0765,32.137327909469604,4691.094244480133,34.502567768096924,2.71392,4500.0,0.940012,-0.00235002115369,154.7626805305481,0.0,47.88049101829529,0.00732994358987,32.444026708602905,15.0883,6400.0,1200,674.734387041,0.00915762359273,1.2682948112487793,8.14907252789e-10
2.73217,-1.89084858881e-16,0.00185553135816,0.0139355413991,1200,157.916666667,0.0,1.2412633895874023,0.948591,468.664058788,102.0,0.09433507919311523,15.3662,32.69071125984192,4847.9594967365265,30.373953580856323,2.72969,5200.0,0.947407,-0.00185553205665,154.81972694396973,0.0,52.01498341560364,0.00981656555086,31.854884147644043,15.3282,5200.0,1200,588.036841013,0.0101771584532,1.2552802562713623,-6.98491930962e-10
2.72546,-4.65660754401e-09,0.00184998941404,0.0103098292743,1200,152.416666667,0.0,1.2317938804626465,0.945441,453.945664884,100.0,0.1223289966583252,15.2634,32.20439338684082,5002.482823371887,30.044015407562256,2.72281,4800.0,0.944201,-0.00184998824261,152.27908086776733,0.0,50.96161437034607,0.00722606386989,31.270801544189453,15.223,4500.0,1200,554.431384143,0.00783741393658,1.2316198348999023,1.17142917588e-09
2.68781,0.0,0.00118920324894,0.0139901932507,1200,171.666666667,0.0,1.242053747177124,0.92772,400.753448381,92.5833333333,0.12724542617797852,14.6994,32.129804849624634,5157.355422735214,30.532424449920654,2.6848,4100.0,0.926322,-0.00118920370005,153.0720238685608,0.0,50.80340886116028,0.0065981480293,31.62736988067627,14.6552,5900.0,1200,613.186123638,0.0086459854759,1.241683006286621,-4.51109372079e-10
2.67188,-1.30385151564e-08,0.00113237340338,0.0159371862247,1200,197.583333333,0.0,1.1711745262145996,0.920351,466.98295829,114.5,0.08993792533874512,14.4671,30.665496587753296,5309.540618181229,31.912359952926636,2.66583,4000.0,0.917589,-0.00113237381447,149.86564755439758,0.0,45.78200817108154,0.00650696177036,33.692397356033325,14.3799,5600.0,1200,644.387947116,0.010249433879,1.3159992694854736,-4.11091605201e-10
2.66638,-5.58794033267e-09,0.000286059221253,0.0141758903921,1200,169.333333333,0.0,1.2051165103912354,0.917827,501.450389426,114.916666667,0.10359740257263184,14.3878,31.538410902023315,5466.67996096611,35.53044033050537,2.66321,4900.0,0.916385,-0.000286061200313,155.31280422210693,0.0,46.66231727600098,0.00172242999543,33.550315380096436,14.3423,6200.0,1200,682.184888591,0.0102899739199,1.3075306415557861,-1.97906047106e-09
2.66958,0.0,0.00127635058016,0.0172231318052,1200,198.5,0.0,1.2131471633911133,0.919295,513.138599427,135.666666667,0.09126138687133789,14.4339,31.87122106552124,5623.909121990204,34.98189854621887,2.66339,4100.0,0.916461,-0.00127635127865,155.13075971603394,0.0,47.48672151565552,0.00578987551853,32.92200231552124,14.3448,5400.0,1200,652.595650716,0.0129609984629,1.2927982807159424,-6.98491930962e-10
2.68804,-5.58794521766e-09,0.00166875252035,0.0161548405205,1200,204.416666667,0.0,1.256415605545044,0.927818,503.272616371,112.583333333,0.09504866600036621,14.7028,32.68411660194397,5781.239958524704,34.140753746032715,2.68742,4900.0,0.927541,-0.00166875147261,155.22042512893677,0.0,48.55890941619873,0.0098114842549,31.996492862701416,14.6938,6000.0,1200,727.121374363,0.0104064191892,1.2576172351837158,1.04773789644e-09
2.67682,-5.5879394445e-09,0.00141679446097,0.0173769643637,1200,218.583333333,0.0,1.2462167739868164,0.922633,460.820524234,93.3333333333,0.13757014274597168,14.5388,32.15166163444519,5936.66183590889,30.34438133239746,2.67157,5700.0,0.920227,-0.00141679355875,153.2508842945099,0.0,51.144272327423096,0.00675001833588,31.741315364837646,14.4626,5300.0,1200,727.160912767,0.00718461633216,1.2497012615203857,9.02218744159e-10
2.66276,1.25767452008e-15,0.00159073204486,0.0184440380575,1200,205.25,0.0,1.2426440715789795,0.916166,442.755732757,94.1666666667,0.09792900085449219,14.3358,32.20494341850281,6090.6965165138245,30.193402767181396,2.66334,4700.0,0.916435,-0.00159073027316,152.01039743423462,0.0,50.74262070655823,0.00667094765231,31.183807611465454,14.3441,5200.0,1200,676.126790994,0.00746528637034,1.2269740104675293,1.77169567905e-09
2.63873,9.31323373976e-09,0.000993631925667,0.0144181629924,1200,186.083333333,0.0,1.2036468982696533,0.905235,515.500020207,108.25,0.09740543365478516,13.9954,31.01977229118347,6244.931964635849,31.494011640548706,2.62868,5800.0,0.900702,-0.000993632012978,152.29802560806274,0.0,49.193193435668945,0.00975159555674,32.85594129562378,13.8554,4700.0,1200,634.309067455,0.0089014982451,1.2894904613494873,-8.73114913702e-11
2.64601,5.58793988858e-09,0.000968473497778,0.0195429223673,1200,232.75,0.0,1.1848573684692383,0.90855,472.323923689,109.666666667,0.10599422454833984,14.0977,30.993762969970703,6398.10168504715,32.411455392837524,2.64375,4400.0,0.90752,-0.000968473032117,151.0690095424652,0.0,45.862245321273804,0.00925968308002,34.027021169662476,14.0659,5500.0,1200,721.73571167,0.0130519943927,1.3313963413238525,4.65661287308e-10
2.64416,-3.72529473935e-09,0.000503066316014,0.0167896613056,1200,201.5,0.0,1.2047114372253418,0.907753,508.512475265,119.75,0.09572672843933105,14.0716,31.278090476989746,6554.115144968033,34.69368124008179,2.64727,5500.0,0.909157,-0.000503067392856,154.05929851531982,0.0,46.958046436309814,0.0065566925332,33.153626918792725,14.1154,5500.0,1200,699.021518505,0.0080855447604,1.307398796081543,-1.0768417269e-09
2.64303,-3.72529385118e-09,0.00107907841448,0.0132590570529,1200,180.916666667,0.0,1.2271876335144043,0.907274,503.817399682,98.8333333333,0.09487104415893555,14.0557,32.07163596153259,6710.478217124939,34.28138589859009,2.63943,6000.0,0.905653,-0.00107907736674,154.29544353485107,0.0,47.66232514381409,0.00708034122363,32.374186277389526,14.0052,4900.0,1200,662.125989815,0.00924806659234,1.2856402397155762,1.04773789644e-09
2.64183,-1.8626464815e-09,0.00145148346201,0.0099396223451,1200,156.333333333,0.0,1.2562506198883057,0.906718,417.269563818,88.3333333333,0.10428094863891602,14.0388,32.67638540267944,6866.869227170944,30.387112140655518,2.63673,4100.0,0.904425,-0.0014514826471,154.50664448738098,0.0,51.93133473396301,0.00907251611352,31.695451259613037,13.9674,5200.0,1200,613.508942251,0.00698693639873,1.2558600902557373,8.14907252789e-10
2.64961,-5.58794122085e-09,0.00155935267685,0.016424030085,1200,185.416666667,0.0,1.2306199073791504,0.910237,421.168183614,99.1666666667,0.10249781608581543,14.1485,31.78964114189148,7021.625134468079,30.912663221359253,2.64572,4000.0,0.90847,-0.00155935192015,152.8532199859619,0.0,50.2318913936615,0.00644663814455,32.067437171936035,14.0935,5600.0,1200,655.765959055,0.00809533076065,1.284353256225586,7.56699591875e-10
2.65315,3.72529562753e-09,0.00101363559952,0.0205859104363,1200,257.166666667,0.0,1.2268426418304443,0.911792,506.813547789,111.833333333,0.11324644088745117,14.1987,31.76478600502014,7177.450929880142,31.28033971786499,2.65724,5600.0,0.913683,-0.00101363321301,153.7263262271881,0.0,50.244680643081665,0.00700600957498,32.68285918235779,14.2569,5200.0,1200,806.534958256,0.0091367702937,1.2837028503417969,2.38651409745e-09
2.64978,2.04890984179e-08,0.00139053032035,0.0135667495331,1200,224.0,0.0,1.2349488735198975,0.91024,555.832083957,135.833333333,0.12017202377319336,14.151,31.670324087142944,7330.416421890259,31.394498109817505,2.64448,5500.0,0.907835,-0.00139052933082,151.02147960662842,0.0,46.84067487716675,0.00930686295033,33.146313428878784,14.0762,4800.0,1200,689.19566646,0.011893050936,1.2953460216522217,9.89530235529e-10
2.65167,-1.86264625945e-09,0.000628147972748,0.0200090731499,1200,267.916666667,0.0,1.2043108940124512,0.911098,511.622256487,124.0,0.11325287818908691,14.1777,31.24043917655945,7487.245278835297,35.200904846191406,2.65575,5300.0,0.912964,-0.000628148205578,154.72893357276917,0.0,46.807411909103394,0.00961551535875,33.625054597854614,14.2357,5900.0,1200,883.277415683,0.00885070419464,1.3102447986602783,-2.32830643654e-10
2.63426,1.86264736968e-09,0.00156986177899,0.0134130994656,1200,183.416666667,0.0,1.3280396461486816,0.903213,524.113000697,120.75,0.11270809173583984,13.933,34.738378047943115,7651.799989700317,34.79713225364685,2.63471,4900.0,0.903419,-0.00156986119691,162.5805332660675,0.0,51.88638734817505,0.00943026784807,33.11049127578735,13.9393,5200.0,1200,674.660403256,0.00933762822188,1.3045732975006104,5.82076609135e-10
2.63776,-1.86264670354e-09,0.00124233576935,0.0141334071268,1200,223.666666667,0.0,1.790433406829834,0.904796,573.27012733,132.833333333,0.12296867370605469,13.9818,47.47461676597595,7860.644315958023,40.63524270057678,2.63654,6400.0,0.904254,-0.00124233530369,206.76230597496033,0.0,68.51557970046997,0.00923130102456,41.004430532455444,13.9649,5300.0,1200,756.87287939,0.00973999348134,1.5748164653778076,4.65661287308e-10
2.63824,1.36696209907e-15,0.00065827020444,0.0139297182951,1200,204.75,0.0,1.81223726272583,0.90501,627.490681648,164.333333333,0.10244488716125488,13.9885,48.57524561882019,8072.630562782288,38.1009304523468,2.63934,6200.0,0.905502,-0.000658272008877,209.94797039031982,0.0,72.22814011573792,0.00853376276791,41.91415333747864,14.0039,4700.0,1200,655.478784935,0.0117216604003,1.612074375152588,-1.80443748832e-09
2.68762,2.79396572544e-09,0.000992416520603,0.0123243238412,1200,180.333333333,0.0,1.7364211082458496,0.927765,567.361528628,135.25,0.10379528999328613,14.6967,46.429205894470215,8276.213453292847,37.189980030059814,2.68411,5500.0,0.926165,-0.000992416986264,201.82281398773193,0.0,69.28773522377014,0.00771241914481,40.04131317138672,14.6452,6000.0,1200,675.028312163,0.0108755673549,1.4965662956237793,-4.65661287308e-10
2.68712,-2.04890984179e-08,0.00121682928875,0.0110258830606,1200,151.0,0.0,1.6751811504364014,0.927486,538.636234444,127.916666667,0.10289859771728516,14.6893,43.983925104141235,8475.579377174377,38.17739248275757,2.68583,6200.0,0.926891,-0.00121682917234,197.66274785995483,0.0,66.04256987571716,0.00644917739555,40.598432540893555,14.6704,5600.0,1200,610.176750349,0.0100110433367,1.5391268730163574,1.16415321827e-10
2.68298,1.30385142683e-08,0.0039688898396,0.015237600738,1200,239.0,0.0,1.5911643505096436,0.925586,556.819034786,142.75,0.10426139831542969,14.6286,42.91222286224365,8669.46316409111,38.06286811828613,2.67761,4300.0,0.923123,-0.00396888935938,191.85244464874268,0.0,62.1976215839386,0.00955638475716,39.90646266937256,14.5503,4900.0,1200,727.973671685,0.00987807448185,1.505638599395752,4.80213202536e-10
2.68018,1.68615121865e-15,0.00103461630351,0.0138919591639,1200,211.25,0.0,1.6465380191802979,0.924271,516.166532128,114.333333333,0.11491608619689941,14.5878,43.7844398021698,8869.831001520157,41.82901310920715,2.67492,4500.0,0.921841,-0.0010346173076,198.30636167526245,0.0,63.203855752944946,0.00675597647205,40.5753276348114,14.5112,5700.0,1200,679.83951844,0.00749397955658,1.539034128189087,-1.00408215076e-09
2.66224,3.72529118664e-09,0.000513842889632,0.0169221445605,1200,242.416666667,0.0,1.7117996215820312,0.915985,493.558394609,116.333333333,0.10074520111083984,14.3283,46.34661245346069,9075.030068397522,40.95180940628052,2.66602,4200.0,0.917737,-0.00051384413382,203.23792338371277,0.0,66.46543383598328,0.00657043373212,40.4352593421936,14.3826,5700.0,1200,741.198911487,0.0100711416418,1.5306034088134766,-1.24418875203e-09
2.65921,-1.86264825786e-09,0.00111157179344,0.0141496409125,1200,193.666666667,0.0,1.7724649906158447,0.914617,516.994519636,130.0,0.12193536758422852,14.285,47.06417274475098,9281.170747995377,39.81104636192322,2.65912,4700.0,0.914589,-0.00111157237552,204.18163466453552,0.0,68.48561525344849,0.0099154477939,39.79740381240845,14.2837,5300.0,1200,671.808421766,0.00889771488074,1.509756088256836,-5.82076609135e-10
2.6466,1.86264714763e-09,0.00161272729747,0.0149336588954,1200,213.333333333,0.0,1.7795953750610352,0.908963,448.757265494,99.5,0.10772109031677246,14.106,47.44144010543823,9487.205596446991,36.61763381958008,2.64042,3900.0,0.906171,-0.00161272624973,203.94325232505798,0.0,70.92967486381531,0.00980303250253,39.92253756523132,14.0191,5500.0,1200,727.064111494,0.0072821377015,1.5184571743011475,1.04773789644e-09
2.63574,-5.5879394445e-09,0.00228222526493,0.0111222536459,1200,168.166666667,0.0,1.7389740943908691,0.904152,436.32553469,98.1666666667,0.15847563743591309,13.9536,46.54259467124939,9693.295594215393,38.00934171676636,2.63033,4400.0,0.901725,-0.00228222552687,204.2817702293396,0.0,69.46450352668762,0.0065752658993,41.15671110153198,13.8784,5800.0,1200,615.307488623,0.00733998849673,1.5657570362091064,-2.61934474111e-10
2.62282,1.86264559332e-09,0.00155021062892,0.0134586444613,1200,193.5,0.0,1.6217703819274902,0.898246,408.530564612,88.3333333333,0.10154056549072266,13.7745,43.37978172302246,9890.520925998688,37.36502003669739,2.61991,4100.0,0.896928,-0.00155021052342,195.0611436367035,0.0,65.58283138275146,0.00966815464199,39.88967537879944,13.7345,5100.0,1200,641.280814724,0.00729330534889,1.5439586639404297,1.05501385406e-10
2.62662,2.04890895361e-08,0.00179755222052,0.0144154438806,1200,199.0,0.0,1.5756604671478271,0.899921,475.341799539,110.416666667,0.12099575996398926,13.8269,41.61267924308777,10080.435605287552,37.41217064857483,2.6293,4400.0,0.901151,-0.0017975512892,187.86046051979065,0.0,60.4419047832489,0.00685573276132,39.60948300361633,13.8641,5600.0,1200,643.815967494,0.00967507950121,1.522594690322876,9.31322574615e-10
2.61153,1.49880108324e-15,0.00165715827461,0.0116248115392,1200,181.5,0.0,1.5333590507507324,0.893143,405.851779184,99.0,0.09963631629943848,13.6199,40.03632354736328,10272.255467653275,41.87162113189697,2.61156,3100.0,0.893151,-0.00165715883486,189.7852885723114,0.0,58.194451332092285,0.00970365293324,40.978161573410034,13.6202,4800.0,1200,609.869726526,0.00795982100639,1.604707956314087,-5.60248736292e-10
2.60849,3.72529473935e-09,0.000849500531331,0.0141091025538,1200,235.5,0.0,1.6271693706512451,0.891861,437.383881416,93.9166666667,0.1378793716430664,13.5785,41.55709409713745,10464.087180376053,39.50603890419006,2.61071,4600.0,0.892821,-0.000849500473123,189.81693172454834,0.0,60.61597156524658,0.0088064558804,39.21760535240173,13.6087,6200.0,1200,736.810525169,0.00702571012761,1.545285940170288,5.82076609135e-11
