Entropy,NumTrajs,ItrTime,ExplainedVariance,Perplexity,MaxKL,Time,AverageReturn,StdReturn,MaxReturn,TotalExecTime,MinReturn,MeanKL,LossBefore,AveragePolicyStd,LossAfter
2.79458,40,7.4299476146698,0.0968302209455,16.3558,28.9204,7.429943799972534,272.5,345.67868028,1800.0,7.358806610107422,0.0,0.672751,0.00742403,0.982009,-0.0939673
2.80201,40,7.2457733154296875,0.407369456642,16.4777,14.9431,14.68058466911316,1835.0,982.484096563,5200.0,7.176822662353516,0.0,0.163826,0.010133,0.985927,-0.0409115
2.80707,40,7.4399707317352295,0.474530606613,16.5614,5.85491,22.12843346595764,2440.0,1455.30065622,5100.0,7.37077784538269,0.0,0.0820165,-0.00125482,0.98754,-0.0388163
2.80645,40,9.157491683959961,0.56279962385,16.551,9.6809,31.300112009048462,3120.0,1595.336955,5600.0,9.016522407531738,0.0,0.168623,0.00737996,0.986929,-0.0382009
2.81014,40,7.125394821166992,0.574686318906,16.6122,39.4562,38.43187928199768,3655.0,1898.94049407,7200.0,7.086015701293945,0.0,0.120447,0.0101167,0.988549,-0.013632
2.81519,40,7.205703258514404,0.66115896918,16.6964,0.761576,45.65148949623108,3410.0,2033.44535211,6400.0,7.1499035358428955,0.0,0.0589694,-0.00639965,0.990695,-0.0336994
2.812,40,7.149370193481445,0.735545967987,16.6431,1.22075,52.82171130180359,4462.5,1049.2110131,6500.0,7.089535713195801,1700.0,0.0610943,0.0104967,0.989258,-0.0169096
