AverageReturn,AveragePolicyStd,ExplainedVariance,MinReturn,TotalExecTime,StdReturn,LossBefore,ItrTime,MaxKL,MaxReturn,LossAfter,Time,Entropy,NumTrajs,MeanKL,Perplexity
2362.5,0.982009,0.49646548304,600.0,7.308942556381226,806.128866869,0.00429474,7.384601593017578,29.3872,4100.0,-0.235433,7.384596109390259,2.79458,40,2.00087,16.3558
7.5,0.98347,0.031622972099,0.0,7.582539319992065,46.837484988,0.0187685,7.727961778640747,1.91623,300.0,-0.0109925,15.116687536239624,2.79888,40,0.0829009,16.4262
210.0,0.987718,0.0997214431208,0.0,7.257954359054565,240.62418831,0.035127,7.35343861579895,13.5721,900.0,-0.00516684,22.475414037704468,2.80826,40,0.146526,16.5811
1090.0,0.996695,0.351844490109,0.0,7.323712587356567,654.904573201,0.0284891,7.411356449127197,4.68014,2800.0,-0.0413602,29.891331911087036,2.82583,40,0.271817,16.8749
2705.0,1.0043,0.57791698276,0.0,7.345905065536499,1310.33392691,-0.0147545,7.425128698348999,50.1848,4900.0,-0.0650416,37.321834087371826,2.84007,40,0.0594919,17.117
2852.5,0.999537,0.571774586043,900.0,7.373013734817505,971.336064398,-0.0337175,7.409500598907471,1.16059,4800.0,-0.0709895,44.7373902797699,2.83269,40,0.108184,16.9911
2937.5,0.990831,0.586723578689,100.0,9.410950899124146,1096.51436379,0.00963243,9.485607624053955,2.01306,4900.0,-0.0173422,54.22725510597229,2.81583,40,0.0484624,16.7071
