Time,MaxKL,NumTrajs,ExplainedVariance,TotalExecTime,Entropy,MeanKL,ItrTime,StdReturn,LossAfter,MinReturn,AveragePolicyStd,Perplexity,AverageReturn,LossBefore,MaxReturn
10.340524673461914,2.02733,20,0.121940077092,10.26201343536377,2.64941,0.407023,10.340529203414917,977.381706397,-0.0482582,0.0,0.917354,14.1457,1185.0,0.0240142,3600.0
20.566913604736328,0.187683,20,0.969240221435,10.14942979812622,2.67343,0.0254369,10.217273473739624,996.242942259,-0.0233852,19600.0,0.927871,14.4896,21950.0,-0.0111343,23200.0
30.801671981811523,0.25228,20,0.965258195356,10.113649129867554,2.66786,0.0438129,10.22655963897705,1108.10649308,-0.0496741,18700.0,0.924929,14.4091,22010.0,-0.0326108,23100.0
40.61970067024231,0.566466,20,0.971991400828,9.754246950149536,2.65156,0.0476529,9.811414241790771,1047.50894984,-0.0311844,19400.0,0.917068,14.1761,22265.0,-0.0121049,23100.0
50.0793821811676,0.534662,20,0.976110174334,9.376260757446289,2.6455,0.178225,9.449125051498413,901.997782702,-0.0588589,19600.0,0.915028,14.0905,21980.0,-0.0147705,22900.0
60.25859999656677,0.737452,20,0.946982057008,10.05766749382019,2.63812,0.246668,10.170998096466064,1216.38809596,-0.0920551,18200.0,0.911723,13.9869,21220.0,-0.0364859,23100.0
70.26637005805969,0.204947,20,0.96292802106,9.94860577583313,2.61987,0.0638523,10.000930309295654,1053.61283212,-0.0657539,17800.0,0.90368,13.734,21470.0,-0.0467797,22600.0
