LossBefore,MaxKL,LossAfter,MaxReturn,MeanKL,StdReturn,MinReturn,AveragePolicyStd,Perplexity,Entropy,ItrTime,TotalExecTime,NumTrajs,AverageReturn,ExplainedVariance,Time
0.0166987,2981.01,6.84814,100.0,49.1062,21.7944947177,0.0,1.0,17.0795,2.83788,16.888493299484253,16.59547758102417,20,5.0,0.138073036892,16.888487577438354
0.00308318,226.951,0.140427,300.0,1.73983,90.0,0.0,1.0084,17.3671,2.85458,16.438125133514404,16.217920780181885,20,30.0,0.270167567362,33.34263229370117
-0.00679978,2394.08,6.53945,200.0,22.815,43.5889894354,0.0,1.00918,17.3939,2.85612,18.870152473449707,18.80558204650879,20,10.0,0.0613768290642,52.22541809082031
-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.00747,17.3348,2.85272,15.802979707717896,15.683569192886353,20,0.0,1,68.03590750694275
-0.0101986,706.512,-0.11768,100.0,9.79626,21.7944947177,0.0,1.00747,17.3348,2.85272,16.8829128742218,16.70094084739685,20,5.0,0.0786382753682,84.92985343933105
0.0205245,29.2671,0.0359535,200.0,0.356684,47.6969600708,0.0,1.0049,17.2466,2.84762,16.863926649093628,16.679036617279053,20,15.0,0.0850662082322,101.82274174690247
-0.0176482,0.121877,-0.0196289,500.0,0.000744075,108.972473589,0.0,1.01005,17.4245,2.85788,16.322708129882812,16.11538314819336,20,25.0,0.202731917403,118.16430449485779
