LossAfter,ExplainedVariance,AveragePolicyStd,MeanKL,ItrTime,Entropy,MaxReturn,Time,LossBefore,NumTrajs,TotalExecTime,MinReturn,StdReturn,AverageReturn,Perplexity,MaxKL
7.72488,0.165408711707,1.00066,76.6959,15.925479412078857,2.8392,500.0,15.925472497940063,0.00869377,20,15.688013076782227,0.0,120.312094155,45.0,17.1021,9017.04
0.280854,0.182074889692,1.00502,2.83394,16.88173818588257,2.84789,200.0,32.83836603164673,-0.01946,20,16.599009037017822,0.0,60.0,20.0,17.2514,133.494
0.0113775,0.299635893889,1.00015,0.0806805,17.375125408172607,2.83816,200.0,50.23227047920227,-0.00771175,20,17.29140830039978,0.0,47.6969600708,15.0,17.0844,5.9916
0.00564786,0.288745289632,0.998228,0.00206432,16.910537719726562,2.83431,500.0,67.19370794296265,0.00718383,20,16.731859922409058,0.0,149.916643506,95.0,17.0186,0.464627
0.116697,0.308521193612,1.00002,1.29117,15.428251504898071,2.8379,300.0,82.63197350502014,-0.0166554,20,15.224174737930298,0.0,67.8232998313,20.0,17.0799,116.962
-0.0188169,0.14208554681,0.995886,0.000701565,16.64680814743042,2.82957,800.0,99.28519368171692,-0.0174515,20,16.440115928649902,0.0,188.348082018,95.0,16.9382,0.00485945
-0.00412131,0.144822258779,0.991617,0.00361886,17.933468103408813,2.82085,100.0,117.24581003189087,0.00151011,20,17.769569635391235,0.0,21.7944947177,5.0,16.7911,0.296299
