MinReturn,MeanKL,NumTrajs,ExplainedVariance,Time,LossBefore,MaxReturn,AverageReturn,ItrTime,LossAfter,AveragePolicyStd,TotalExecTime,MaxKL,Perplexity,Entropy,StdReturn
0.0,0.120655,20,0.796525669526,6.038362741470337,-0.0143552,1800.0,1115.0,6.038369417190552,-0.0364097,0.917354,5.9719719886779785,2.00353,14.1457,2.64941,419.851164105
400.0,0.0457108,20,0.915068478156,12.087948083877563,-0.00823402,1300.0,1135.0,6.045090198516846,-0.0243687,0.910495,5.970676898956299,0.599728,13.9441,2.63506,185.135085816
1000.0,0.00591849,20,0.934155622841,17.836435556411743,0.00640282,1500.0,1170.0,5.7412800788879395,0.000203652,0.908279,5.694654226303101,0.122575,13.8868,2.63094,100.498756211
0.0,0.00970297,20,0.799246063965,23.712257623672485,0.0279411,1900.0,1130.0,5.869154453277588,0.0209556,0.909815,5.839349746704102,0.175089,13.9314,2.63414,418.449519058
1000.0,0.0277802,20,0.914831406472,29.64605712890625,0.000163372,1600.0,1190.0,5.92857027053833,-0.0139815,0.916024,5.900877475738525,0.393843,14.1274,2.64811,141.067359797
1000.0,0.0120142,20,0.944331292154,35.44197487831116,0.0122593,1300.0,1160.0,5.79071044921875,0.00183995,0.915862,5.766716718673706,0.221642,14.1285,2.6482,80.0
1000.0,0.0193599,20,0.940624263186,40.912893533706665,-0.00556128,1400.0,1175.0,5.467950820922852,-0.0175697,0.91879,5.436462640762329,0.183548,14.2154,2.65433,82.9156197589
