AveragePolicyStd,AverageReturn,MaxReturn,TotalExecTime,NumTrajs,LossAfter,StdReturn,ExplainedVariance,Entropy,MinReturn,MaxKL,Time,ItrTime,LossBefore,MeanKL,Perplexity
0.828509,0.0,0.0,7.962692499160767,20,-0.0,0.0,1,2.46033,0.0,0.0,8.034904718399048,8.034910917282104,-0.0,0.0,11.7087
0.828509,0.0,0.0,7.861067771911621,20,-0.0,0.0,1,2.46033,0.0,0.0,15.951365947723389,7.9085304737091064,-0.0,0.0,11.7087
0.828509,0.0,0.0,7.813142538070679,20,-0.0,0.0,1,2.46033,0.0,0.0,23.81614875793457,7.85605525970459,-0.0,0.0,11.7087
0.828509,0.0,0.0,7.671175003051758,20,-0.0,0.0,1,2.46033,0.0,0.0,31.584909915924072,7.761203765869141,-0.0,0.0,11.7087
0.828509,0.0,0.0,7.895392894744873,20,-0.0,0.0,1,2.46033,0.0,0.0,39.5268235206604,7.939533233642578,-0.0,0.0,11.7087
0.828509,0.0,0.0,7.876483678817749,20,-0.0,0.0,1,2.46033,0.0,0.0,47.43832468986511,7.907414197921753,-0.0,0.0,11.7087
0.828509,0.0,0.0,7.7769598960876465,20,-0.0,0.0,1,2.46033,0.0,0.0,55.250917196273804,7.806106090545654,-0.0,0.0,11.7087
