LossAfter,AveragePolicyStd,MaxKL,ItrTime,Entropy,AverageReturn,MaxReturn,MeanKL,NumTrajs,MinReturn,ExplainedVariance,LossBefore,StdReturn,Time,TotalExecTime,Perplexity
8.32867,1.0,2700.7,12.22107720375061,2.83788,300.0,4000.0,45.453,20,0.0,0.139890551038,-0.0101332,900.0,12.221068620681763,12.114012718200684,17.0795
-0.0,0.994953,0.0,12.556335926055908,2.82774,0.0,0.0,0.0,20,0.0,1,-0.0,0.0,24.78210210800171,12.468813180923462,16.9073
-0.0,0.994953,0.0,12.1270112991333,2.82774,0.0,0.0,0.0,20,0.0,1,-0.0,0.0,36.91350531578064,12.013450860977173,16.9073
0.00204763,0.994953,6.92846,12.040537357330322,2.82774,105.0,2100.0,0.0911355,20,0.0,0.182072031169,0.00352006,457.684389072,48.96005940437317,11.985609769821167,16.9073
-0.0279241,0.995823,61.1371,11.74097728729248,2.8295,125.0,1700.0,0.63828,20,0.0,0.10825516366,-0.00675725,401.092258714,60.71854281425476,11.70390772819519,16.9371
2.30613,0.994141,1559.12,11.33245587348938,2.82613,15.0,300.0,25.3119,20,0.0,0.0710569699629,-0.00176088,65.3834841531,72.05832982063293,11.24116563796997,16.8799
-5.08561,0.993707,3492.41,12.190949440002441,2.82524,30.0,600.0,33.4828,20,0.0,0.0484460188209,-0.00958773,130.766968306,84.25930666923523,12.082894086837769,16.8651
