StdReturn,AveragePolicyStd,MaxReturn,NumTrajs,MaxKL,LossBefore,MinReturn,ItrTime,MeanKL,Time,LossAfter,Perplexity,ExplainedVariance,Entropy,AverageReturn,TotalExecTime
0.0,0.827472,0.0,20,0.0,-0.0,0.0,9.788823366165161,0.0,9.788820028305054,-0.0,11.639,1,2.45436,0.0,9.721657991409302
0.0,0.827472,0.0,20,0.0,-0.0,0.0,7.910902738571167,0.0,17.70271635055542,-0.0,11.639,1,2.45436,0.0,7.8512046337127686
0.0,0.827472,0.0,20,0.0,-0.0,0.0,7.858282804489136,0.0,25.5663800239563,-0.0,11.639,1,2.45436,0.0,7.823131084442139
0.0,0.827472,0.0,20,0.0,-0.0,0.0,7.826225519180298,0.0,33.40772223472595,-0.0,11.639,1,2.45436,0.0,7.7835609912872314
0.0,0.827472,0.0,20,0.0,-0.0,0.0,7.876486539840698,0.0,41.28848361968994,-0.0,11.639,1,2.45436,0.0,7.833413362503052
0.0,0.827472,0.0,20,0.0,-0.0,0.0,7.579470872879028,0.0,48.87288165092468,-0.0,11.639,1,2.45436,0.0,7.54516863822937
0.0,0.827472,0.0,20,0.0,-0.0,0.0,7.781379222869873,0.0,56.6622428894043,-0.0,11.639,1,2.45436,0.0,7.741291046142578
