AverageReturn,StdReturn,Perplexity,MaxReturn,Time,LossBefore,AveragePolicyStd,ExplainedVariance,MinReturn,ItrTime,TotalExecTime,Entropy,NumTrajs,MaxKL,MeanKL,LossAfter
435.0,739.104187514,21.7921,3100.0,19.569582223892212,-0.00629292,1.12957,0.347368380548,0.0,19.569586038589478,19.467984437942505,3.08155,20,5.25398,0.0519869,-0.00619042
995.0,1208.50113777,21.6554,4700.0,39.23431181907654,0.0241544,1.12604,0.333799592567,0.0,19.659532070159912,19.539479732513428,3.07526,20,1.83668,0.00659561,0.0213805
425.0,534.672797139,21.9185,2100.0,56.944355726242065,0.00519682,1.13286,0.347350675612,0.0,17.707027912139893,17.577123165130615,3.08733,20,0.648489,0.00981789,0.0012351
935.0,786.304648339,21.9756,2500.0,74.6301338672638,-0.017348,1.13436,0.429273967347,0.0,17.678060293197632,17.617679834365845,3.08993,20,5.89336,0.00974138,-0.0196746
520.0,556.41710973,21.7858,2400.0,92.81828308105469,-0.00089189,1.12945,0.400972381242,0.0,18.18373680114746,18.10714077949524,3.08126,20,0.511589,0.00536882,-0.00380448
705.0,680.7899823,21.7761,2600.0,112.88621592521667,0.000981072,1.12917,0.358758524512,0.0,20.050413370132446,19.978651523590088,3.08081,20,0.123379,0.000664274,-0.000692889
865.0,838.614929512,21.7868,3200.0,131.28286600112915,-0.00177508,1.12945,0.380220570669,0.0,18.389002799987793,18.24591898918152,3.0813,20,0.0545059,0.00183449,-0.00395275
