Time,MeanKL,Perplexity,MaxReturn,AveragePolicyStd,MaxKL,LossAfter,LossBefore,TotalExecTime,ItrTime,StdReturn,Entropy,NumTrajs,MinReturn,AverageReturn,ExplainedVariance
10.853066205978394,0.0995684,17.1557,27900.0,1.00326,0.331846,-0.0140593,-0.00259833,10.779077053070068,10.853072166442871,8872.84621753,2.84233,20,0.0,4360.0,0.814431406453
21.55966305732727,0.0,17.1112,0.0,1.00191,0.0,-0.0,-0.0,10.636303186416626,10.7028968334198,0.0,2.83973,20,0.0,0.0,1
32.34263873100281,0.00680066,17.1112,14300.0,1.00191,0.0282669,-0.00919735,-0.00459776,10.716662883758545,10.77948808670044,3116.61274463,2.83973,20,0.0,715.0,0.833337547902
42.82997751235962,0.0124414,17.0719,29500.0,1.00082,0.084879,-0.00621426,0.00182645,10.419658899307251,10.479832649230957,7693.30065707,2.83743,20,0.0,2525.0,0.853769827346
53.427327394485474,0.00637401,17.0875,30000.0,1.00142,0.029613,-0.0211688,-0.0168697,10.539830446243286,10.593475818634033,11145.6045148,2.83835,20,0.0,7950.0,0.817754877258
64.1853756904602,0.0128825,16.9439,34600.0,0.997314,0.0621983,-6.89887e-05,0.00675546,10.710133790969849,10.753984689712524,12967.3281751,2.82991,20,0.0,7420.0,0.851950813961
74.76233959197998,0.0248713,17.0013,29600.0,0.998925,0.0998434,-0.0246735,-0.0132201,10.52592420578003,10.572137117385864,11707.0694454,2.83329,20,0.0,11095.0,0.793605097156
