ExplainedVariance,ItrTime,LossAfter,Time,AverageReturn,MaxKL,NumTrajs,Perplexity,MinReturn,MaxReturn,TotalExecTime,AveragePolicyStd,Entropy,LossBefore,StdReturn,MeanKL
0.105195284449,9.938719034194946,-0.0307302,9.938714504241943,25.0,1.8865,20,14.777,0.0,300.0,9.86705470085144,0.930467,2.69307,-0.00398427,76.6485485838,0.122452
0.794322825575,9.857758522033691,-0.0384476,19.80581259727478,275.0,0.512187,20,14.7183,0.0,400.0,9.678460836410522,0.928443,2.68909,-0.0266204,104.283268073,0.0227596
0.876073420394,10.134084701538086,-0.0190925,29.942772150039673,330.0,0.602109,20,14.5237,200.0,500.0,10.040702104568481,0.922219,2.67578,-0.00649002,84.2614977318,0.0220731
0.840816268466,9.899904251098633,-0.0365836,39.849196672439575,455.0,0.406847,20,14.4766,300.0,800.0,9.777925729751587,0.920705,2.67253,-0.020321,132.193040664,0.0359573
0.849469644742,10.0745108127594,-0.0295155,49.92760920524597,655.0,0.522515,20,14.3303,200.0,1100.0,10.013259649276733,0.916084,2.66237,-0.012556,171.682847134,0.0341079
0.888812841731,10.029030561447144,-0.0441716,59.97078323364258,740.0,0.259797,20,14.2406,500.0,1100.0,9.992449283599854,0.913171,2.6561,-0.032262,149.666295471,0.0394087
0.856538456861,10.18013048171997,-0.0146001,70.15906548500061,910.0,0.255357,20,14.0127,300.0,1300.0,10.115174770355225,0.905874,2.63997,0.000864675,227.815714998,0.0405878
