MeanKL,LossAfter,Time,NumTrajs,ExplainedVariance,AverageReturn,ItrTime,StdReturn,MaxReturn,TotalExecTime,MaxKL,LossBefore,AveragePolicyStd,Entropy,Perplexity,MinReturn
0.0,-0.0,23.417646884918213,20,1,0.0,23.417651891708374,0.0,0.0,23.338316202163696,0.0,-0.0,0.870797,2.5608,12.9461,0.0
0.0,-0.0,46.40404748916626,20,1,0.0,22.97730588912964,0.0,0.0,22.82760715484619,0.0,-0.0,0.870797,2.5608,12.9461,0.0
0.0,-0.0,70.44461512565613,20,1,0.0,24.037302494049072,0.0,0.0,23.96943187713623,0.0,-0.0,0.870797,2.5608,12.9461,0.0
0.0,-0.0,95.13015675544739,20,1,0.0,24.66012477874756,0.0,0.0,24.557883739471436,0.0,-0.0,0.870797,2.5608,12.9461,0.0
0.0,-0.0,119.49994659423828,20,1,0.0,24.36289072036743,0.0,0.0,24.230844974517822,0.0,-0.0,0.870797,2.5608,12.9461,0.0
0.0,-0.0,143.52510333061218,20,1,0.0,24.007744789123535,0.0,0.0,23.932402849197388,0.0,-0.0,0.870797,2.5608,12.9461,0.0
0.0,-0.0,166.75099992752075,20,1,0.0,23.204962015151978,0.0,0.0,23.105631113052368,0.0,-0.0,0.870797,2.5608,12.9461,0.0
