AverageReturn,TotalExecTime,Entropy,StdReturn,Perplexity,LossBefore,ItrTime,Time,MinReturn,MaxReturn,MeanKL,LossAfter,ExplainedVariance,NumTrajs,MaxKL,AveragePolicyStd
100.0,18.489803791046143,2.8392,221.359436212,17.1021,-0.00295855,18.828317642211914,18.828310012817383,0.0,800.0,204.586,51.3807,0.400698803438,20,23866.7,1.00066
15.0,18.23976993560791,2.83624,65.3834841531,17.0516,-0.00771549,18.474645137786865,37.32744812965393,0.0,300.0,0.797778,-0.0700908,0.175448951668,20,91.9165,0.999183
120.0,17.26433539390564,2.83238,458.911756223,16.9859,0.00437486,17.42531418800354,54.76151752471924,0.0,2100.0,0.000760753,0.00280119,0.399760591889,20,0.00616338,0.997258
60.0,15.768264293670654,2.83457,261.533936612,17.0231,-0.00375776,15.916594743728638,70.68668222427368,0.0,1200.0,0.0212864,-0.0136729,0.0733905894787,20,2.03389,0.998351
50.0,17.147560596466064,2.83269,177.482393493,16.9911,0.00187199,17.339513063430786,88.05741667747498,0.0,800.0,0.110032,-0.0330338,0.075270294712,20,15.7319,0.997413
20.0,17.54796838760376,2.83363,50.9901951359,17.0071,0.00315608,17.70190143585205,105.77335834503174,0.0,200.0,0.000188366,0.00234015,0.179919128747,20,0.00187435,0.997892
25.0,17.189905881881714,2.83521,108.972473589,17.0339,0.0220255,17.30580472946167,123.12233209609985,0.0,500.0,0.000321911,0.0210007,0.291295188007,20,0.00154567,0.998682
