LossBefore,AverageReturn,MeanKL,Perplexity,Entropy,MaxKL,LossAfter,StdReturn,MaxReturn,MinReturn,ExplainedVariance,Time,AveragePolicyStd,ItrTime,NumTrajs,TotalExecTime
-0.0229809,1772.5,0.491647,18.3177,2.90787,31.5668,-0.086743,683.735146091,3400.0,500.0,0.437748971876,5.456329345703125,1.03594,5.456334829330444,40,5.403291463851929
-0.0221191,1240.0,0.28037,17.9016,2.88489,10.926,-0.0805159,491.324739862,2300.0,200.0,0.451158785544,11.823877573013306,1.02442,6.363275527954102,40,6.311786651611328
-0.010307,1540.0,0.177903,17.7047,2.87383,41.5756,-0.0487297,600.333240792,2800.0,500.0,0.421991194347,17.91451144218445,1.01884,6.086061954498291,40,6.0349085330963135
-0.000862151,1585.0,0.165689,17.6137,2.86868,9.52584,-0.0415289,524.189851104,2400.0,400.0,0.464767205603,23.13212823867798,1.0162,5.20860481262207,40,5.160215139389038
-0.0209361,1785.0,0.11339,17.6061,2.86824,8.12971,-0.055781,719.218325684,3600.0,500.0,0.437907384604,28.476698875427246,1.01585,5.340681552886963,40,5.268601894378662
-0.0325661,1837.5,0.0379783,17.4228,2.85778,4.19566,-0.0522512,678.486366849,3700.0,600.0,0.474565098504,35.1114866733551,1.01051,6.623634099960327,40,6.588451623916626
-0.0258385,1767.5,0.06694,17.1413,2.84149,5.85747,-0.0501891,871.604124589,4100.0,500.0,0.390353820815,41.426976680755615,1.00198,6.309786319732666,40,6.2601470947265625
