MinReturn,MaxReturn,StdReturn,Entropy,MeanKL,AverageReturn,NumTrajs,AveragePolicyStd,LossBefore,MaxKL,ExplainedVariance,TotalExecTime,Perplexity,Time,LossAfter,ItrTime
0.0,20000.0,5992.1949234,2.73374,0.154462,10360.0,20,0.949513,-0.0094232,1.35521,0.631920292008,11.667131423950195,15.3903,11.76748514175415,-0.0461588,11.767489910125732
3000.0,22500.0,6403.30188262,2.72432,0.0996886,13465.0,20,0.945006,-0.0120395,0.359974,0.720772372955,12.21264362335205,15.246,24.091794729232788,-0.0419557,12.31981348991394
9300.0,22500.0,3363.79250252,2.7183,0.0417495,17930.0,20,0.942152,-0.0200695,0.251461,0.823737625657,12.34493350982666,15.1545,36.495344161987305,-0.0329522,12.400736093521118
8200.0,22300.0,3309.45237162,2.70826,0.112522,18845.0,20,0.937448,-0.00272123,0.49372,0.888038781255,10.981899738311768,15.0032,47.624993085861206,-0.0254521,11.115708351135254
800.0,22500.0,7591.71258676,2.7069,0.113076,13730.0,20,0.936776,-0.00404208,0.382628,0.736113013467,11.313021898269653,14.9828,59.002079010009766,-0.0330745,11.370314121246338
0.0,22500.0,6346.7531069,2.70488,0.0301996,16765.0,20,0.935957,-0.000555754,0.163575,0.836714465813,11.801619291305542,14.9525,70.93931674957275,-0.0107155,11.908890724182129
4000.0,22800.0,4071.51998644,2.7046,0.02778,19965.0,20,0.935884,-0.0160701,0.151482,0.909775731268,12.204853534698486,14.9484,83.2039303779602,-0.0259156,12.261295080184937
