StdReturn,LossAfter,MaxKL,LossBefore,AveragePolicyStd,NumTrajs,Time,ExplainedVariance,MaxReturn,Perplexity,TotalExecTime,AverageReturn,Entropy,MeanKL,MinReturn,ItrTime
982.649479723,-0.0152767,0.659548,0.0111556,0.95435,20,6.100957155227661,0.085432558532,3500.0,15.4937,6.023831605911255,1020.0,2.74043,0.130671,0.0,6.100961208343506
2087.31286586,-0.0156906,0.383361,0.014617,0.95874,20,11.590096712112427,0.364245274122,12100.0,15.6675,5.422971963882446,7025.0,2.75159,0.10688,3000.0,5.483950614929199
2271.40375099,-0.0502672,0.0854334,-0.0326207,0.962265,20,16.87300157546997,0.80520913991,20300.0,15.7824,5.235230922698975,17065.0,2.7589,0.0383317,12100.0,5.273451089859009
890.0,-0.0202361,0.135243,-0.00402474,0.954759,20,22.09598994255066,0.955000850885,20500.0,15.5271,5.179267406463623,18770.0,2.74259,0.053432,17400.0,5.218485355377197
1558.29233458,-0.0443326,0.0657017,-0.0346323,0.953726,20,27.029795169830322,0.917871324298,20900.0,15.4959,4.8927693367004395,19285.0,2.74057,0.0218481,15700.0,4.929980993270874
1375.17271643,-0.0259947,0.0878915,-0.0183623,0.945695,20,35.90207505226135,0.932898897747,20900.0,15.2299,8.783754825592041,18870.0,2.72326,0.017416,16500.0,8.86341404914856
1074.01117313,-0.0279378,0.267292,-0.0196034,0.941659,20,41.7361741065979,0.952665951413,21000.0,15.0907,5.7992024421691895,19350.0,2.71408,0.0207584,17100.0,5.828037261962891
