TotalExecTime,Entropy,LossBefore,AverageReturn,MaxReturn,Perplexity,MeanKL,StdReturn,MinReturn,ExplainedVariance,LossAfter,NumTrajs,ItrTime,Time,MaxKL,AveragePolicyStd
78.59631729125977,1.72409,0.00290747,6.65,1400.0,5.60742,3.68175,78.4268927091,0.0,0.209483247211,0.154883,2000,78.86695981025696,78.86695790290833,56.3467,0.574709
78.3316056728363,1.727,-0.00251025,1174.65,2900.0,5.62375,0.0183136,1230.80964308,0.0,0.820921339201,-0.00608814,2000,78.63668823242188,157.50654578208923,0.170073,0.575512
78.34110164642334,1.72574,-0.00513056,1245.7,3000.0,5.6167,0.0126207,1241.4392897,0.0,0.824437919592,-0.00750034,2000,78.67955899238586,236.1888062953949,0.127536,0.575179
78.4681339263916,1.72318,-0.0108068,1201.0,3000.0,5.60231,0.0267537,1239.06375946,0.0,0.826122535582,-0.013066,2000,78.7469756603241,314.93853521347046,0.182655,0.574389
78.45463991165161,1.71778,0.000544088,1245.75,3000.0,5.57212,0.0104476,1235.94981189,0.0,0.825618533447,-0.00178377,2000,78.76012063026428,393.70115780830383,0.0928268,0.572815
78.76964235305786,1.71805,0.000100596,1261.25,3000.0,5.57364,0.00332227,1237.4827019,0.0,0.823489926931,-0.000577533,2000,79.04589438438416,472.7499132156372,0.0111839,0.57293
78.95026445388794,1.7181,-0.00135982,1234.4,3000.0,5.57391,0.0179277,1236.19441837,0.0,0.81795680076,-0.00345096,2000,79.27568507194519,552.0285692214966,0.258124,0.572925
