TotalExecTime,AverageReturn,ExplainedVariance,MaxReturn,Perplexity,MinReturn,ItrTime,StdReturn,NumTrajs,LossBefore,LossAfter,MaxKL,MeanKL,Entropy,Time,AveragePolicyStd
4.991657733917236,0.0,1,0.0,11.4353,0.0,5.038802862167358,0.0,40,-0.0,-0.0,0.0,0.0,2.4367,5.038795709609985,0.82843
4.478250026702881,40.0,0.557093773402,1600.0,11.4353,0.0,4.550265550613403,249.799919936,40,0.0139622,-0.00453386,0.329582,0.0188352,2.4367,9.593331575393677,0.82843
3.94538950920105,55.0,0.559809701835,1300.0,11.5154,0.0,3.9774880409240723,243.874967965,40,-0.00121027,-0.0186018,0.3772,0.022797,2.44368,13.57843017578125,0.830765
3.6625983715057373,437.5,0.409472615099,2100.0,11.5084,0.0,3.700193166732788,608.969416309,40,-0.0129228,-0.0629856,0.493092,0.113592,2.44308,17.28399920463562,0.830976
3.7283871173858643,3610.0,0.715603802476,5100.0,11.4343,0.0,3.76497483253479,1105.3958567,40,-0.0373253,-0.146845,1.30196,0.609707,2.43662,21.05353045463562,0.828514
4.050548076629639,2227.5,0.45767871228,7300.0,11.2229,0.0,4.096747636795044,2180.36550835,40,0.0112406,-0.04282,0.628759,0.203484,2.41796,25.155410289764404,0.821038
3.922705888748169,3945.0,0.664080894826,6900.0,11.2861,0.0,3.981569528579712,2329.15757303,40,-0.0235361,-0.0906804,0.955971,0.19885,2.42358,29.1434268951416,0.824232
