MaxKL,LossBefore,TotalExecTime,ItrTime,ExplainedVariance,AveragePolicyStd,MeanKL,Entropy,NumTrajs,Time,LossAfter,MinReturn,MaxReturn,StdReturn,Perplexity,AverageReturn
0.0,-0.0,10.77187204360962,10.842827081680298,1,1.00326,0.0,2.84233,20,10.842820882797241,-0.0,0.0,0.0,0.0,17.1557,0.0
0.0894469,0.00755667,10.71347975730896,10.775196552276611,0.0231538112503,1.00326,0.0185196,2.84233,20,21.621349573135376,0.00286228,0.0,300.0,65.3834841531,17.1557,15.0
0.238355,0.0128522,10.642650604248047,10.683547258377075,0.0615993759121,1.00532,0.0362124,2.84611,20,32.30833053588867,0.00443473,0.0,900.0,285.087705803,17.2206,135.0
0.663252,0.0124505,10.317490339279175,10.349410057067871,0.11072572829,1.00853,0.238088,2.85253,20,42.66253852844238,-0.0345715,0.0,5100.0,1180.79422424,17.3316,885.0
0.216937,-0.0110801,10.650988578796387,10.703868389129639,0.351000431764,1.01155,0.0556475,2.85876,20,53.36991548538208,-0.0213964,1300.0,14900.0,3823.14987935,17.4399,9705.0
0.062088,-0.00182653,10.418446779251099,10.461455345153809,0.483342703304,1.00837,0.00812189,2.85322,20,63.835257053375244,-0.00778438,0.0,28600.0,8392.38345168,17.3435,15070.0
0.144894,-0.0204799,10.711248636245728,10.773154973983765,0.389766743254,1.00794,0.0265859,2.85231,20,74.61218571662903,-0.0285656,600.0,32200.0,8437.53518511,17.3277,11400.0
