StdReturn,AverageReturn,MeanKL,ItrTime,MaxReturn,ExplainedVariance,LossBefore,LossAfter,Entropy,MaxKL,AveragePolicyStd,NumTrajs,Perplexity,TotalExecTime,Time,MinReturn
0.0,0.0,0.0,23.34360432624817,0.0,1,-0.0,-0.0,2.5608,0.0,0.870797,20,12.9461,23.221161127090454,23.343597650527954,0.0
0.0,0.0,0.0,25.14352297782898,0.0,1,-0.0,-0.0,2.5608,0.0,0.870797,20,12.9461,25.021794080734253,48.49136400222778,0.0
0.0,0.0,0.0,25.625037908554077,0.0,1,-0.0,-0.0,2.5608,0.0,0.870797,20,12.9461,25.43630051612854,74.12260556221008,0.0
0.0,0.0,0.0,26.971287488937378,0.0,1,-0.0,-0.0,2.5608,0.0,0.870797,20,12.9461,26.922872066497803,101.09833025932312,0.0
0.0,0.0,0.0,27.202204942703247,0.0,1,-0.0,-0.0,2.5608,0.0,0.870797,20,12.9461,27.14580512046814,128.31058430671692,0.0
0.0,0.0,0.0,26.11449885368347,0.0,1,-0.0,-0.0,2.5608,0.0,0.870797,20,12.9461,25.86779284477234,154.43059659004211,0.0
0.0,0.0,0.0,29.123685359954834,0.0,1,-0.0,-0.0,2.5608,0.0,0.870797,20,12.9461,29.035555124282837,183.56896591186523,0.0
