LossBefore,ItrTime,NumTrajs,MeanKL,MaxReturn,AverageReturn,MaxKL,AveragePolicyStd,Time,Entropy,TotalExecTime,ExplainedVariance,Perplexity,MinReturn,LossAfter,StdReturn
-0.0,16.55979609489441,20,0.0,0.0,0.0,0.0,1.00568,16.559786796569824,2.849,16.275994300842285,1,17.2706,0.0,-0.0,0.0
-0.0,15.99763536453247,20,0.0,0.0,0.0,0.0,1.00568,32.576072454452515,2.849,15.692436218261719,1,17.2706,0.0,-0.0,0.0
-0.0,16.132623434066772,20,0.0,0.0,0.0,0.0,1.00568,48.72185969352722,2.849,15.875366449356079,1,17.2706,0.0,-0.0,0.0
-0.0,15.948719263076782,20,0.0,0.0,0.0,0.0,1.00568,64.70843577384949,2.849,15.854984283447266,1,17.2706,0.0,-0.0,0.0
-0.0267299,15.586987257003784,20,0.123588,100.0,5.0,25.0613,1.00568,80.30363345146179,2.849,15.364686012268066,0.255469789939,17.2706,0.0,-0.230859,21.7944947177
-0.0,16.36850666999817,20,0.0,0.0,0.0,0.0,0.99894,96.69642567634583,2.83564,16.171120166778564,1,17.0413,0.0,-0.0,0.0
-0.0,15.979719877243042,20,0.0,0.0,0.0,0.0,0.99894,112.6905906200409,2.83564,15.807572364807129,1,17.0413,0.0,-0.0,0.0
