LossBefore,ExplainedVariance,ItrTime,MinReturn,Time,NumTrajs,LossAfter,AveragePolicyStd,AverageReturn,MeanKL,StdReturn,TotalExecTime,MaxReturn,MaxKL,Perplexity,Entropy
-0.0134187,0.524015991244,4.980217695236206,8000.0,4.980214834213257,20,-0.0912833,0.95435,11925.0,0.540052,2372.31427092,4.91370964050293,15600.0,1.40016,15.4937,2.74043
-0.0426787,0.679661250554,4.752148151397705,0.0,9.739134788513184,20,-0.074797,0.947653,12850.0,0.114743,6914.00752097,4.7083740234375,19200.0,0.39194,15.2872,2.72701
-0.0246432,0.979929165613,4.694738388061523,19800.0,14.438599348068237,20,-0.0421852,0.937535,21070.0,0.0685741,718.401002226,4.664995193481445,22300.0,0.139112,14.9644,2.70568
-0.0149049,0.966041337006,4.7401182651519775,17700.0,19.186855792999268,20,-0.0357816,0.931897,21200.0,0.0919255,1099.09053312,4.704224586486816,22400.0,0.371539,14.7812,2.69335
-0.0110298,0.95286315207,4.483933448791504,18100.0,23.677344799041748,20,-0.0282834,0.928609,20985.0,0.0487958,1143.79849624,4.448838710784912,22000.0,0.15618,14.6714,2.6859
-0.0349073,0.979619053788,4.580405950546265,19800.0,28.26762318611145,20,-0.0560224,0.925908,21405.0,0.0670624,740.590980231,4.535955429077148,22400.0,0.43446,14.5907,2.68039
-0.00111641,0.98756048587,9.365447759628296,19800.0,37.63811445236206,20,-0.0208449,0.918011,21410.0,0.0712239,654.140657657,9.312010288238525,22300.0,0.774887,14.3383,2.66293
