TotalExecTime,LossAfter,Perplexity,Time,MaxReturn,StdReturn,MinReturn,ExplainedVariance,ItrTime,MaxKL,AveragePolicyStd,Entropy,NumTrajs,MeanKL,AverageReturn,LossBefore
103.3339900970459,-0.00695821,11.7357,103.72254180908203,2200.0,282.718831173,0.0,0.309846084712,103.72254419326782,19.5821,0.828962,2.46264,2000,0.0598147,69.75,0.00372965
100.89898014068604,-0.0143172,11.7796,204.9545238018036,2700.0,568.702655172,0.0,0.530532093353,101.22952961921692,9.01135,0.830511,2.46637,2000,0.0289905,227.7,-0.00610017
104.03211784362793,-0.011399,11.7437,309.3752932548523,2700.0,683.537855572,0.0,0.600791218718,104.41705679893494,8.28704,0.829239,2.46332,2000,0.0146265,326.0,-0.00694541
100.8471736907959,-0.0118007,11.703,410.55920338630676,2800.0,792.325431878,0.0,0.658105698327,101.1803126335144,6.66333,0.827803,2.45984,2000,0.0223627,432.1,-0.00560062
117.36325931549072,-0.00870757,11.6702,528.3162996768951,2900.0,862.888584929,0.0,0.696979616553,117.75385618209839,4.17866,0.826636,2.45704,2000,0.0149654,517.7,-0.00415055
103.00850868225098,-0.00705172,11.6461,631.6257421970367,2900.0,942.823990732,0.0,0.721409027358,103.30642032623291,23.0109,0.825781,2.45497,2000,0.0331794,636.85,-0.00349902
90.4133505821228,-0.0152472,11.6257,722.3621227741241,2900.0,988.952262498,0.0,0.733771112151,90.73174357414246,8.81966,0.825056,2.45322,2000,0.0230805,739.35,-0.00792252
