ItrTime,Entropy,MaxKL,LossBefore,AveragePolicyStd,NumTrajs,MaxReturn,AverageReturn,StdReturn,LossAfter,Time,TotalExecTime,ExplainedVariance,Perplexity,MinReturn,MeanKL
6.393117666244507,2.72206,0.0,-0.0,0.947542,20,0.0,0.0,0.0,-0.0,6.393112897872925,6.328467130661011,1,15.2117,0.0,0.0
5.327804803848267,2.72206,0.0245414,0.0230106,0.947542,20,200.0,10.0,43.5889894354,0.0196259,11.725290536880493,5.281224966049194,0.0346704908683,15.2117,0.0,0.00250199
5.2192463874816895,2.73357,0.0,-0.0,0.953404,20,0.0,0.0,0.0,-0.0,16.94694447517395,5.156508922576904,1,15.3877,0.0,0.0
5.630882024765015,2.73357,0.0,-0.0,0.953404,20,0.0,0.0,0.0,-0.0,22.584760665893555,5.601866245269775,1,15.3877,0.0,0.0
5.533667087554932,2.73357,0.0695347,-0.00745939,0.953404,20,1000.0,80.0,248.19347292,-0.0154656,28.123801469802856,5.490604400634766,0.101067020732,15.3877,0.0,0.0154079
5.731783390045166,2.72984,0.685223,0.00208582,0.951728,20,2300.0,240.0,567.802782663,-0.0311132,33.85929870605469,5.69615364074707,0.124831482707,15.3304,0.0,0.0842556
5.627376317977905,2.73088,0.322986,0.00048366,0.951909,20,4800.0,3055.0,1122.70877791,-0.027059,39.49379277229309,5.581188917160034,0.716883262561,15.3464,200.0,0.0843725
