ExplainedVariance,TotalExecTime,AveragePolicyStd,NumTrajs,MeanKL,Perplexity,MinReturn,StdReturn,MaxReturn,LossAfter,LossBefore,MaxKL,Time,Entropy,AverageReturn,ItrTime
0.358248966613,12.938414335250854,1.12957,20,0.00769092,21.7921,0.0,1018.62652626,3700.0,0.0020707,0.0061996,0.868919,13.027628898620605,3.08155,720.0,13.027636289596558
0.33600239774,12.670766115188599,1.13309,20,0.00443943,21.9276,0.0,957.327007871,3400.0,0.0169416,0.0202153,0.529345,25.79739737510681,3.08775,1145.0,12.764217376708984
0.331683007266,12.964439153671265,1.13882,20,0.0541437,22.1504,0.0,1428.42570685,6000.0,-0.0110695,-0.00381989,6.21091,38.81986355781555,3.09786,1140.0,13.01515245437622
0.530598993104,13.81543517112732,1.13775,20,0.0025499,22.1081,0.0,895.54452709,3000.0,-0.00196115,0.000685407,0.243173,52.70280623435974,3.09595,700.0,13.870584487915039
0.433706496441,12.912943363189697,1.13795,20,0.0031634,22.1157,0.0,1228.52553901,4700.0,8.24779e-06,0.00209933,0.235082,65.67729330062866,3.09629,965.0,12.969242334365845
0.333706169458,12.955559968948364,1.13857,20,0.000816473,22.1389,0.0,1260.55543313,4800.0,0.00364964,0.00521921,0.114972,78.69503426551819,3.09734,1300.0,13.007603645324707
0.364766510696,11.486647129058838,1.14005,20,0.00162312,22.1968,0.0,1227.84363825,4100.0,-0.00901682,-0.00687823,0.0576588,90.23750162124634,3.09995,1020.0,11.537816047668457
