LossBefore,MaxReturn,Perplexity,MaxKL,Time,ItrTime,TotalExecTime,MinReturn,StdReturn,ExplainedVariance,AveragePolicyStd,NumTrajs,Entropy,LossAfter,AverageReturn,MeanKL
-0.0,0.0,14.8902,0.0,14.843751907348633,14.843757390975952,14.722010135650635,0.0,0.0,1,0.935103,20,2.7007,-0.0,0.0,0.0
-0.0,0.0,14.8902,0.0,30.302544832229614,15.448840379714966,15.35168719291687,0.0,0.0,1,0.935103,20,2.7007,-0.0,0.0,0.0
-0.0,0.0,14.8902,0.0,45.65558362007141,15.346822023391724,15.292752027511597,0.0,0.0,1,0.935103,20,2.7007,-0.0,0.0,0.0
-0.0,0.0,14.8902,0.0,61.24627161026001,15.577319860458374,15.48231053352356,0.0,0.0,1,0.935103,20,2.7007,-0.0,0.0,0.0
-0.0,0.0,14.8902,0.0,74.75941228866577,13.505336046218872,13.415394306182861,0.0,0.0,1,0.935103,20,2.7007,-0.0,0.0,0.0
-0.0,0.0,14.8902,0.0,88.88889074325562,14.125715255737305,14.061588764190674,0.0,0.0,1,0.935103,20,2.7007,-0.0,0.0,0.0
-0.0,0.0,14.8902,0.0,102.63935232162476,13.740910053253174,13.683331966400146,0.0,0.0,1,0.935103,20,2.7007,-0.0,0.0,0.0
