MeanKL,AverageReturn,ExplainedVariance,MaxKL,Time,StdReturn,Entropy,Perplexity,NumTrajs,MaxReturn,TotalExecTime,AveragePolicyStd,ItrTime,LossAfter,LossBefore,MinReturn
0.125459,35.0,0.0626771298755,1.33295,8.073850154876709,131.434394281,2.74043,15.4937,20,600.0,7.973519325256348,0.95435,8.073852062225342,-0.0379212,-0.00192675,0.0
0.0127242,315.0,0.265760050886,0.130698,13.604373693466187,381.149576938,2.73851,15.4639,20,1000.0,5.426468372344971,0.953776,5.5270678997039795,-0.00530664,0.00507226,0.0
0.0433711,795.0,0.149890200784,0.217324,19.16705822944641,988.167495924,2.74104,15.5031,20,3000.0,5.510816335678101,0.954785,5.560518026351929,-0.0123031,0.00702282,0.0
0.103524,2240.0,0.177694040375,0.312276,24.865514993667603,1272.1635115,2.74455,15.5577,20,4500.0,5.637444972991943,0.956344,5.6914520263671875,-0.048346,-0.0195717,100.0
0.172799,11900.0,0.624013588924,0.706527,30.585071802139282,2758.80408873,2.73477,15.4062,20,19400.0,5.672194004058838,0.951456,5.714668035507202,-0.0689989,-0.0226628,7800.0
0.0330574,17835.0,0.716188313785,0.136643,36.349388122558594,6118.02868578,2.72344,15.2326,20,21700.0,5.700242519378662,0.946023,5.754121780395508,-0.0228482,-0.00919789,0.0
0.0245319,20810.0,0.969454826297,0.214939,41.906392335891724,978.212655817,2.71884,15.1627,20,21900.0,5.494757890701294,0.944134,5.5436482429504395,-0.0325333,-0.0236039,18400.0
