Time,TotalExecTime,ItrTime,LossAfter,MinReturn,MeanKL,MaxKL,NumTrajs,Entropy,MaxReturn,AverageReturn,LossBefore,AveragePolicyStd,StdReturn,Perplexity,ExplainedVariance
5.153029918670654,5.098617076873779,5.1530327796936035,-0.052349,2000.0,0.322292,1.02807,20,2.74043,10700.0,5115.0,-0.00258939,0.95435,2360.56666926,15.4937,0.252580854776
10.054971694946289,4.809956312179565,4.899633884429932,-0.0131548,16600.0,0.0146279,0.0464525,20,2.73784,21300.0,19350.0,-0.00372228,0.952553,1357.01879132,15.4536,0.916641969737
15.015353918075562,4.912297964096069,4.95720362663269,-0.0304717,17200.0,0.0837186,0.466353,20,2.73598,21100.0,19525.0,-0.018002,0.951909,1166.9940017,15.4249,0.944961031707
19.61521553993225,4.555344820022583,4.593596458435059,-0.0347153,15300.0,0.117983,0.443656,20,2.72698,21500.0,19465.0,-0.0130015,0.948132,1489.72312864,15.2867,0.916595673232
24.33786654472351,4.671332359313965,4.7183613777160645,-0.0630533,12000.0,0.187839,0.492385,20,2.72048,20900.0,17990.0,-0.0163636,0.945225,2106.86971595,15.1876,0.843696078949
29.035863637924194,4.666057825088501,4.694130897521973,-0.0375547,12900.0,0.0900254,0.185731,20,2.7123,21300.0,17680.0,-0.00665493,0.94154,2137.1944226,15.0639,0.840920427853
33.85073471069336,4.750662326812744,4.808470726013184,-0.0455433,17400.0,0.0837245,0.597952,20,2.70897,21500.0,19960.0,-0.0209912,0.940467,1131.98939924,15.0138,0.953288173653
