ItrTime,AveragePolicyStd,AverageReturn,LossBefore,TotalExecTime,Perplexity,Time,MaxKL,ExplainedVariance,MeanKL,Entropy,MaxReturn,NumTrajs,MinReturn,LossAfter,StdReturn
10.528337240219116,0.827472,0.0,-0.0,10.46800184249878,11.639,10.528331995010376,0.0,1,0.0,2.45436,0.0,20,0.0,-0.0,0.0
10.686200857162476,0.827472,0.0,-0.0,10.634663343429565,11.639,21.21785044670105,0.0,1,0.0,2.45436,0.0,20,0.0,-0.0,0.0
10.55467963218689,0.827472,0.0,-0.0,10.503759860992432,11.639,31.784823179244995,0.0,1,0.0,2.45436,0.0,20,0.0,-0.0,0.0
10.671508312225342,0.827472,0.0,-0.0,10.634525537490845,11.639,42.46116065979004,0.0,1,0.0,2.45436,0.0,20,0.0,-0.0,0.0
10.4762704372406,0.827472,0.0,-0.0,10.429789304733276,11.639,52.94029188156128,0.0,1,0.0,2.45436,0.0,20,0.0,-0.0,0.0
10.779662847518921,0.827472,0.0,-0.0,10.745734214782715,11.639,63.724853515625,0.0,1,0.0,2.45436,0.0,20,0.0,-0.0,0.0
10.546711921691895,0.827472,0.0,-0.0,10.50039029121399,11.639,74.28649497032166,0.0,1,0.0,2.45436,0.0,20,0.0,-0.0,0.0
