Perplexity,LossAfter,MeanKL,LossBefore,Time,AverageReturn,MaxKL,Entropy,StdReturn,MaxReturn,NumTrajs,TotalExecTime,AveragePolicyStd,ExplainedVariance,ItrTime,MinReturn
15.4937,-0.00477633,0.136617,0.0316367,6.520589590072632,160.0,1.43288,2.74043,348.425027804,1100.0,20,6.430166244506836,0.95435,0.160980121629,6.520591735839844,0.0
15.9917,-0.0243177,0.0395709,-0.0029389,12.546621799468994,885.0,0.417592,2.77207,521.799770027,1600.0,20,5.9688451290130615,0.969977,0.646808262428,6.0222203731536865,0.0
15.9682,-0.0333632,0.0307218,-0.0190211,18.514491081237793,1375.0,0.156769,2.7706,172.843860174,1700.0,20,5.895627498626709,0.969404,0.931491699834,5.95799994468689,1100.0
15.8171,-0.00616715,0.055313,0.0121932,24.341912984848022,1340.0,1.01969,2.76109,139.283882772,1600.0,20,5.784649610519409,0.965056,0.937593869044,5.818428993225098,1000.0
15.9138,-0.0198311,0.0293653,-0.00460258,30.153058767318726,1355.0,0.13437,2.76719,239.739441895,1800.0,20,5.75359582901001,0.967778,0.911435844717,5.807602882385254,900.0
15.8772,-0.0134204,0.0367288,-0.000555437,36.35891652107239,1420.0,0.249913,2.76488,196.468827044,1900.0,20,6.171703577041626,0.966773,0.923059423153,6.200413703918457,1100.0
15.8728,0.00245843,0.0310637,0.0142289,42.07929444313049,1540.0,0.116486,2.76461,594.474557908,3200.0,20,5.6791346073150635,0.966512,0.749805296705,5.712945938110352,0.0
