LossAfter,Entropy,MaxKL,ExplainedVariance,MaxReturn,NumTrajs,MeanKL,MinReturn,ItrTime,Time,StdReturn,LossBefore,AveragePolicyStd,AverageReturn,TotalExecTime,Perplexity
-1.98074,2.8392,403.162,0.161897990558,1100.0,20,2.77201,0.0,16.658871173858643,16.65886616706848,242.641711171,0.00970211,1.00066,75.0,16.441824197769165,17.1021
-0.0,2.8489,0.0,1,0.0,20,0.0,0.0,17.024850130081177,33.69066262245178,0.0,-0.0,1.00554,0.0,16.78464674949646,17.2688
-0.0,2.8489,0.0,1,0.0,20,0.0,0.0,17.239765882492065,50.93876028060913,0.0,-0.0,1.00554,0.0,16.9532630443573,17.2688
-0.0,2.8489,0.0,1,0.0,20,0.0,0.0,17.808179140090942,68.76672077178955,0.0,-0.0,1.00554,0.0,17.550342559814453,17.2688
0.0369706,2.8489,270.124,0.26961520217,600.0,20,2.54929,0.0,16.25968289375305,85.04055666923523,143.090880213,-0.000236027,1.00554,45.0,16.140263319015503,17.2688
-0.00111088,2.84879,0.0237699,0.143075881697,700.0,20,0.0024337,0.0,17.98201298713684,103.05994749069214,156.524758425,0.00240249,1.00548,50.0,17.765379190444946,17.2668
0.00365275,2.84999,0.00368731,0.281716201984,400.0,20,0.00051349,0.0,15.542833089828491,118.60516905784607,87.1779788708,0.00510286,1.00607,20.0,15.380693435668945,17.2875
