ItrTime,ExplainedVariance,NumTrajs,Time,MaxKL,AverageReturn,Entropy,TotalExecTime,MeanKL,Perplexity,MinReturn,LossAfter,AveragePolicyStd,StdReturn,MaxReturn,LossBefore
19.42892050743103,0.205423150369,20,19.428914070129395,0.809238,5685.0,2.7007,19.28652596473694,0.328131,14.8902,900.0,-0.0616526,0.935103,3474.08621079,13700.0,0.00794546
19.787858486175537,0.94603092324,20,39.221986055374146,0.270742,40805.0,2.70865,19.586031913757324,0.0611782,15.009,36800.0,-0.0261385,0.939108,1596.39437483,42600.0,-0.00961522
21.240065813064575,0.967720401624,20,60.467952728271484,0.0192905,41260.0,2.70384,21.104122161865234,0.000811319,14.937,39000.0,-0.0194685,0.936762,1048.99952336,42700.0,-0.0178685
21.343971967697144,0.973298859536,20,81.81897211074829,0.157831,41615.0,2.69491,21.17601490020752,0.00777226,14.8041,37700.0,0.00418234,0.932696,1018.95780089,42700.0,0.00797906
20.010835647583008,0.936878870382,20,101.83492636680603,0.0438508,40370.0,2.6989,19.822649240493774,0.0192136,14.8633,36000.0,-0.0181873,0.934769,1656.53252307,42300.0,-0.00921074
19.536625862121582,0.980906254628,20,121.37734746932983,0.0261167,41655.0,2.69429,19.37941837310791,0.0046477,14.795,40700.0,-0.0206328,0.932806,444.381592778,42500.0,-0.0189076
20.154083728790283,0.980096629971,20,141.5375280380249,0.0536827,41750.0,2.68484,19.89301872253418,0.00809623,14.6558,40500.0,-0.00277814,0.928446,665.957956631,42700.0,0.000442006
