Entropy,MaxReturn,Perplexity,ItrTime,StdReturn,MeanKL,MinReturn,ExplainedVariance,AverageReturn,NumTrajs,LossAfter,AveragePolicyStd,TotalExecTime,LossBefore,MaxKL,Time
2.45436,0.0,11.639,10.715455055236816,0.0,0.0,0.0,1,0.0,20,-0.0,0.827472,10.634165048599243,-0.0,0.0,10.715447902679443
2.45436,0.0,11.639,10.55391001701355,0.0,0.0,0.0,1,0.0,20,-0.0,0.827472,10.467653036117554,-0.0,0.0,21.27321434020996
2.45436,0.0,11.639,10.214738130569458,0.0,0.0,0.0,1,0.0,20,-0.0,0.827472,10.169759273529053,-0.0,0.0,31.490792989730835
2.45436,0.0,11.639,10.62943696975708,0.0,0.0,0.0,1,0.0,20,-0.0,0.827472,10.536843061447144,-0.0,0.0,42.125205278396606
2.45436,0.0,11.639,10.380783796310425,0.0,0.0,0.0,1,0.0,20,-0.0,0.827472,10.341515302658081,-0.0,0.0,52.509660959243774
2.45436,0.0,11.639,10.699671745300293,0.0,0.0,0.0,1,0.0,20,-0.0,0.827472,10.657567501068115,-0.0,0.0,63.213186502456665
2.45436,0.0,11.639,10.493350505828857,0.0,0.0,0.0,1,0.0,20,-0.0,0.827472,10.459669589996338,-0.0,0.0,73.71013164520264
