AveragePolicyStd,TotalExecTime,LossAfter,MaxReturn,Entropy,Time,AverageReturn,LossBefore,MaxKL,ExplainedVariance,ItrTime,StdReturn,Perplexity,NumTrajs,MinReturn,MeanKL
1.0032,7.603193521499634,-0.0411292,5000.0,2.84416,7.661164999008179,1640.0,0.0073804,0.807553,0.22533113508,7.6611692905426025,1535.38268845,17.1872,20,0.0,0.326136
1.00699,9.303112030029297,-0.0321187,15400.0,2.85154,17.079637050628662,4795.0,-0.0246555,0.0698845,0.374171348378,9.415486335754395,4909.73268111,17.3145,20,0.0,0.0199967
1.00076,6.58786678314209,-0.0173853,17600.0,2.83921,23.70853018760681,9890.0,-0.0147482,0.00820868,0.475853041739,6.626612424850464,5737.67374465,17.1023,20,0.0,0.0027561
0.997074,6.6091039180755615,-0.0240156,16000.0,2.83184,30.369733095169067,9325.0,-0.0188183,0.0216586,0.503072982272,6.657422065734863,5268.76408658,16.9767,20,0.0,0.00544025
0.992405,10.409739017486572,0.00672726,17600.0,2.82243,40.88031625747681,10925.0,0.014896,0.0558985,0.513757005126,10.48646855354309,3920.18813324,16.8177,20,2600.0,0.0180067
0.996121,6.941773414611816,-0.0402499,18600.0,2.82988,47.89702367782593,10340.0,-0.0358575,0.0124937,0.495182187728,7.012547492980957,6146.16953883,16.9434,20,0.0,0.00499659
0.98717,6.73454737663269,-0.0183854,17600.0,2.81195,54.69076108932495,12225.0,-0.0122474,0.0260791,0.560662971946,6.781108140945435,5193.44538818,16.6423,20,0.0,0.012924
