MaxKL,MeanKL,LossBefore,ItrTime,MinReturn,ExplainedVariance,AveragePolicyStd,AverageReturn,Entropy,TotalExecTime,NumTrajs,Time,StdReturn,MaxReturn,Perplexity,LossAfter
0.353079,0.0871493,0.0179214,11.50661563873291,0.0,0.105264003015,0.87453,190.0,2.56857,11.433142900466919,20,11.506607055664062,240.62418831,1100.0,13.0471,0.00222589
0.347804,0.165804,0.01367,11.41395378112793,0.0,0.201781795833,0.882533,2510.0,2.58649,11.324889183044434,20,22.930843830108643,1624.46914406,5400.0,13.2831,-0.0324046
0.326619,0.154354,-0.0324732,11.532225131988525,10800.0,0.784743452413,0.885602,15585.0,2.59333,11.468583822250366,20,34.467631816864014,2315.22677075,19200.0,13.3742,-0.0724971
0.38559,0.162954,-0.0154719,11.930939435958862,11900.0,0.824670125472,0.878218,14745.0,2.57709,11.867466449737549,20,46.4186224937439,1548.37818378,18000.0,13.1588,-0.0525401
0.149259,0.0785348,-0.0379411,10.835647106170654,12700.0,0.881447763926,0.874849,17660.0,2.56935,10.792409896850586,20,57.27813673019409,1689.20099455,20000.0,13.0574,-0.0586465
0.228294,0.07522,-0.0105367,11.894214391708374,16300.0,0.948382970913,0.86653,17970.0,2.55038,11.779353141784668,20,69.17959666252136,1067.28627837,20200.0,12.812,-0.0279227
0.311154,0.184845,-0.0103199,11.737252235412598,12800.0,0.890140266627,0.864092,17365.0,2.54511,11.685171365737915,20,80.92679452896118,1634.40356094,20400.0,12.7447,-0.0487949
