ItrTime,MaxKL,Entropy,LossBefore,MaxReturn,StdReturn,MinReturn,LossAfter,Perplexity,AveragePolicyStd,Time,TotalExecTime,MeanKL,AverageReturn,ExplainedVariance,NumTrajs
10.702614784240723,0.346599,2.84233,0.0046517,2100.0,685.182457452,0.0,-0.0176804,17.1557,1.00326,10.70261287689209,10.626532554626465,0.114129,505.0,0.071025296369,20
10.487060785293579,0.184472,2.84698,-0.0164852,4600.0,1312.73569312,0.0,-0.0252853,17.2357,1.00559,21.192859411239624,10.431111335754395,0.0259948,935.0,0.278370131023,20
10.562499046325684,0.362585,2.83874,-0.0067596,4900.0,1649.6893647,0.0,-0.0212438,17.0942,1.00144,31.76427459716797,10.520453691482544,0.0420107,1045.0,0.456443384844,20
10.673880815505981,0.108963,2.83536,0.00116265,13300.0,3417.3235141,0.0,-0.010731,17.0365,0.999771,42.44204378128052,10.580653190612793,0.0322194,4430.0,0.369205790715,20
10.57137393951416,0.0786352,2.83594,-0.000982942,9700.0,3478.71743607,0.0,-0.0057902,17.0464,0.999955,53.02737641334534,10.520313739776611,0.0119036,5205.0,0.390324859429,20
10.639836311340332,0.0732559,2.83545,-0.00220788,11900.0,3521.34562348,0.0,-0.00781963,17.038,0.999659,63.673243045806885,10.597801685333252,0.0218764,4775.0,0.425059952063,20
10.601579666137695,0.108667,2.83434,-0.0039953,14000.0,3703.62997612,0.0,-0.0137793,17.0192,0.999125,74.27869486808777,10.556877851486206,0.0402366,8125.0,0.397719828627,20
