TotalExecTime,ItrTime,LossAfter,ExplainedVariance,AverageReturn,Time,NumTrajs,AveragePolicyStd,MaxKL,Perplexity,LossBefore,StdReturn,Entropy,MinReturn,MaxReturn,MeanKL
29.28793168067932,29.449904203414917,-0.0400906,0.469866145213,5380.0,29.449897527694702,20,0.956152,0.794322,15.613,-0.0103191,5939.57910967,2.7481,0.0,20000.0,0.205844
30.285496950149536,30.663793802261353,-0.0165625,0.692504224232,28485.0,60.11698293685913,20,0.951218,0.210481,15.4527,0.00451225,15673.3300546,2.73779,0.0,49200.0,0.0535684
32.80693316459656,33.0041069984436,-0.0469173,0.774856896339,32815.0,93.14482998847961,20,0.952292,0.424645,15.4876,-0.013253,14401.988578,2.74004,0.0,49300.0,0.0843852
31.855648040771484,32.23592519760132,-0.027265,0.856603750259,37420.0,125.38817763328552,20,0.949187,1.18467,15.3853,-0.00616538,15153.0722957,2.73341,0.0,50000.0,0.26573
26.316332817077637,26.3997061252594,0.010084,0.832765438206,29845.0,151.7922706604004,20,0.94772,0.199,15.338,0.0159082,19066.3702628,2.73033,0.0,48400.0,0.0239821
28.199849367141724,28.761911869049072,-0.00378444,0.814417967241,25945.0,180.56335949897766,20,0.951501,0.383682,15.4604,0.0128627,19044.1716806,2.73829,0.0,48900.0,0.0612734
31.66500949859619,31.80205535888672,-0.0246941,0.896396391697,39270.0,212.38889861106873,20,0.954602,0.397533,15.5602,-0.0129618,13661.48235,2.74472,0.0,49100.0,0.0546247
