MaxKL,MinReturn,ExplainedVariance,AveragePolicyStd,LossAfter,Entropy,ItrTime,MaxReturn,StdReturn,TotalExecTime,NumTrajs,MeanKL,Time,LossBefore,AverageReturn,Perplexity
0.122993,0.0,0.0651265815014,1.00568,0.00449033,2.849,11.472403526306152,1100.0,239.739441895,11.260299444198608,20,0.0038759,11.472398042678833,0.0101166,55.0,17.2706
416.304,0.0,0.0902508146615,1.01068,0.549299,2.85912,12.110716819763184,1200.0,266.223590239,12.04947280883789,20,3.26131,23.588016033172607,0.000211986,75.0,17.4462
0.0294899,0.0,0.20607893507,1.01073,0.00921737,2.85923,11.9211585521698,2500.0,548.270006475,11.887442827224731,20,0.000441147,35.51640272140503,0.0103452,180.0,17.448
0.0,0.0,1,1.01337,-0.0,2.8644,12.5953049659729,0.0,0.0,12.426147699356079,20,0.0,48.11737322807312,-0.0,0.0,17.5385
0.302345,0.0,0.170464849316,1.01337,0.00134612,2.8644,12.497331857681274,1100.0,314.443953671,12.342623233795166,20,0.00193962,60.62498116493225,0.00268684,125.0,17.5385
22.83,0.0,0.175723703472,1.01408,-0.0208633,2.86574,12.362402200698853,2500.0,544.862367943,12.23875093460083,20,0.178494,72.99300742149353,0.00469476,125.0,17.5621
0.0529107,0.0,0.191746330613,1.01527,0.00243125,2.86809,12.146379947662354,300.0,67.8232998313,12.112770318984985,20,0.00052044,85.14365839958191,0.00382651,20.0,17.6033
