MinReturn,LossAfter,MeanKL,AveragePolicyStd,MaxReturn,NumTrajs,AverageReturn,StdReturn,Perplexity,ItrTime,LossBefore,ExplainedVariance,TotalExecTime,MaxKL,Entropy,Time
0.0,-0.039805,0.262528,0.930467,2700.0,20,235.0,638.964005246,14.777,5.060003757476807,0.0044284,0.0486397192944,5.003162384033203,0.782699,2.69307,5.059998989105225
15000.0,-0.0442993,0.0954141,0.932298,22500.0,20,19275.0,1837.08328608,14.8426,4.940465927124023,-0.017951,0.903718227686,4.868305206298828,0.438555,2.6975,10.003541707992554
19800.0,-0.0341499,0.0311885,0.928197,22800.0,20,21530.0,983.920728514,14.71,5.043861627578735,-0.018917,0.970851899768,4.992693662643433,0.278051,2.68853,15.058048248291016
18600.0,-0.0330393,0.0703339,0.923819,22500.0,20,21230.0,1031.06740808,14.5715,5.054413795471191,-0.015181,0.955028038772,5.015448093414307,0.345795,2.67907,20.129995584487915
18700.0,-0.0274052,0.13339,0.920332,23200.0,20,21165.0,1331.64372112,14.4613,4.645269870758057,0.00206462,0.95754408612,4.60849404335022,1.7494,2.67148,24.786616325378418
10900.0,-0.0572213,0.192507,0.920909,23000.0,20,21155.0,2526.94974228,14.4763,5.018641233444214,-0.0117982,0.861434662456,4.982708215713501,0.791534,2.67251,29.809205055236816
15500.0,-0.0497006,0.177001,0.918078,21900.0,20,19560.0,1475.60157224,14.3911,4.906476259231567,-0.00399964,0.915231326319,4.864807844161987,1.19639,2.66661,34.748621463775635
