Entropy,AveragePolicyStd,ItrTime,AverageReturn,MaxKL,Perplexity,ExplainedVariance,NumTrajs,LossBefore,MaxReturn,LossAfter,TotalExecTime,Time,MinReturn,MeanKL,StdReturn
2.83651,0.999438,16.629011154174805,10.0,0.372648,17.0561,0.0377313011495,20,0.0257855,200.0,0.0233568,16.367257595062256,16.62900424003601,0.0,0.00280255,43.5889894354
2.8623,1.01235,17.857352018356323,15.0,44.7168,17.5017,0.164412484613,20,-0.00701437,300.0,0.042021,17.59727907180786,34.49745297431946,0.0,0.528285,65.3834841531
2.85879,1.01057,17.385308504104614,0.0,0.0,17.4404,1,20,-0.0,0.0,-0.0,17.08762264251709,51.90229654312134,0.0,0.0,0.0
2.85879,1.01057,16.577547073364258,20.0,12.8428,17.4404,0.0896867926016,20,-0.0256255,400.0,-0.0381798,16.476470470428467,68.51210141181946,0.0,0.138878,87.1779788708
2.84598,1.00413,16.341447353363037,0.0,0.0,17.2184,1,20,-0.0,0.0,-0.0,16.166711807250977,84.8935329914093,0.0,0.0,0.0
2.84598,1.00413,15.90056324005127,80.0,0.701678,17.2184,0.17141411117,20,0.00544077,1600.0,0.00438367,15.730417728424072,100.82251262664795,0.0,0.0048253,348.711915483
2.8487,1.00549,15.72244644165039,10.0,0.00295185,17.2653,0.176330382857,20,0.0124969,200.0,0.0115953,15.663777828216553,116.58258628845215,0.0,0.000271255,43.5889894354
