MaxKL,MaxReturn,LossBefore,Time,AverageReturn,TotalExecTime,AveragePolicyStd,MeanKL,MinReturn,StdReturn,ExplainedVariance,ItrTime,LossAfter,Entropy,NumTrajs,Perplexity
7.22809,700.0,0.00735928,8.694153785705566,140.0,8.610199451446533,0.917354,0.679233,0.0,188.148877222,0.281010853239,8.694159984588623,-0.120592,2.64941,20,14.1457
0.341036,22900.0,-0.0121724,17.073344230651855,19470.0,8.321403503417969,0.921227,0.0981765,14600.0,1942.70430071,0.89412677102,8.375054121017456,-0.0374145,2.65677,20,14.2502
0.151305,23100.0,0.00877685,25.40190815925598,21030.0,8.250404596328735,0.918394,0.0131575,18600.0,1291.93653095,0.957622296161,8.32483458518982,-0.00355548,2.65069,20,14.1638
0.108243,23100.0,-0.023921,33.881184101104736,21200.0,8.36536192893982,0.920377,0.0257253,18300.0,1393.91534894,0.936689602463,8.467844009399414,-0.0364893,2.65508,20,14.2261
0.0626718,22900.0,-0.00774077,41.967000007629395,22205.0,7.992804527282715,0.915081,0.00662681,20600.0,567.868822881,0.985206735627,8.07582688331604,-0.0139498,2.64312,20,14.0569
0.322425,23000.0,-0.011564,50.70480418205261,22365.0,8.649561643600464,0.913221,0.0160465,20600.0,482.985507029,0.989167609747,8.731907606124878,-0.0232981,2.63924,20,14.0026
0.936059,23100.0,-0.00638614,58.89629101753235,22525.0,8.126840829849243,0.910562,0.0902511,21700.0,373.998663099,0.992281926326,8.18491530418396,-0.0305732,2.63346,20,13.9219
