TotalExecTime,Entropy,ExplainedVariance,Perplexity,AveragePolicyStd,MaxReturn,MinReturn,NumTrajs,ItrTime,AverageReturn,MeanKL,LossBefore,Time,MaxKL,StdReturn,LossAfter
4.129509210586548,2.4367,1,11.4353,0.82843,0.0,0.0,40,4.199632167816162,0.0,0.0,-0.0,4.199630260467529,0.0,0.0,-0.0
3.793752431869507,2.4367,0.585146209274,11.4353,0.82843,1600.0,0.0,40,3.845439910888672,40.0,0.00970079,0.0185553,8.047719717025757,0.211437,249.799919936,0.00655818
3.711127996444702,2.44598,0.508252762771,11.5419,0.83139,3100.0,0.0,40,3.765901803970337,147.5,0.0252102,-0.00365467,11.81900143623352,0.359345,643.811890229,-0.0255983
3.7244749069213867,2.44415,0.5412283944,11.5208,0.831074,5200.0,0.0,40,3.783414363861084,1037.5,0.0433563,-0.0386389,15.608267068862915,0.369183,1544.13203775,-0.0699513
3.9949870109558105,2.42483,0.62510491688,11.3004,0.822984,6100.0,0.0,40,4.036982297897339,3415.0,0.07447,-0.0163855,19.651541233062744,0.305907,1755.07122363,-0.067157
3.7589337825775146,2.41664,0.742334259709,11.2081,0.820215,6500.0,0.0,40,3.794194221496582,4580.0,0.338604,-0.0589004,23.4527485370636,1.0303,1191.67948711,-0.131846
3.60247540473938,2.38719,0.259879394215,10.8829,0.807724,4400.0,100.0,40,3.647845506668091,1817.5,0.888802,-0.00728085,27.105749130249023,2.17829,1078.86224793,-0.15466
