LossAfter,Perplexity,Time,ExplainedVariance,TotalExecTime,AveragePolicyStd,MaxReturn,Entropy,ItrTime,MaxKL,NumTrajs,MinReturn,AverageReturn,LossBefore,StdReturn,MeanKL
-0.0,17.0795,14.954267740249634,1,14.690490007400513,1.0,0.0,2.83788,14.954273462295532,0.0,20,0.0,0.0,-0.0,0.0,0.0
0.577138,17.0795,29.8547043800354,0.0889152124521,14.741323947906494,1.0,700.0,2.83788,14.889379501342773,373.156,20,0.0,35.0,-0.0184685,152.561463024,5.04546
-0.0,16.9225,45.49417495727539,1,15.408968210220337,0.995394,0.0,2.82864,15.611604690551758,0.0,20,0.0,0.0,-0.0,0.0,0.0
0.00293217,16.9225,61.00326204299927,0.0957365005144,15.295345783233643,0.995394,500.0,2.82864,15.493072032928467,2.88492,20,0.0,25.0,0.00354893,108.972473589,0.0198651
2.09171,16.9525,74.36756372451782,0.126579627072,13.096927642822266,0.996278,800.0,2.83042,13.35727310180664,1289.62,20,0.0,75.0,0.0127866,225.554871373,30.312
3.45668,17.0613,89.30361342430115,0.101720171164,14.765091180801392,0.999467,1900.0,2.83681,14.926042556762695,2558.75,20,0.0,100.0,0.0301427,413.521462563,38.0261
-0.00340819,17.3204,105.73493456840515,0.232287975284,16.196547269821167,1.00703,400.0,2.85188,16.40923500061035,0.00240044,20,0.0,35.0,-0.00273358,106.183802908,0.00022242
