AverageReturn,ExplainedVariance,Perplexity,TotalExecTime,StdReturn,MaxReturn,MaxKL,LossBefore,ItrTime,MinReturn,MeanKL,NumTrajs,Entropy,AveragePolicyStd,LossAfter,Time
0.0,1,14.777,5.395531892776489,0.0,0.0,0.0,-0.0,5.448292016983032,0.0,0.0,20,2.69307,0.930467,-0.0,5.448287010192871
0.0,1,14.777,5.175450325012207,0.0,0.0,0.0,-0.0,5.245481967926025,0.0,0.0,20,2.69307,0.930467,-0.0,10.69825291633606
0.0,1,14.777,5.088368654251099,0.0,0.0,0.0,-0.0,5.125726938247681,0.0,0.0,20,2.69307,0.930467,-0.0,15.83111023902893
0.0,1,14.777,5.2932164669036865,0.0,0.0,0.0,-0.0,5.337078094482422,0.0,0.0,20,2.69307,0.930467,-0.0,21.171923875808716
0.0,1,14.777,5.346995830535889,0.0,0.0,0.0,-0.0,5.393426895141602,0.0,0.0,20,2.69307,0.930467,-0.0,26.574650526046753
0.0,1,14.777,4.81419825553894,0.0,0.0,0.0,-0.0,4.856663227081299,0.0,0.0,20,2.69307,0.930467,-0.0,31.44450354576111
0.0,1,14.777,5.376297235488892,0.0,0.0,0.0,-0.0,5.424633264541626,0.0,0.0,20,2.69307,0.930467,-0.0,36.87323045730591
