MaxKL,StdReturn,AveragePolicyStd,MeanKL,MinReturn,MaxReturn,TotalExecTime,ItrTime,Perplexity,LossAfter,AverageReturn,NumTrajs,Entropy,LossBefore,Time,ExplainedVariance
0.0,0.0,0.92455,0.0,0.0,0.0,16.874582529067993,17.003725051879883,14.5788,-0.0,0.0,20,2.67957,-0.0,17.00372290611267,1
0.281964,403.081877539,0.92455,0.0178809,0.0,1600.0,16.355473041534424,16.528204202651978,14.5788,0.00427385,155.0,20,2.67957,0.0167824,33.53706455230713,0.114580107619
0.382604,1039.66340707,0.928193,0.0475986,0.0,3800.0,17.00452494621277,17.061066150665283,14.7016,-0.00219049,710.0,20,2.68796,0.0180888,50.6017963886261,0.263860266378
0.985456,3745.51398342,0.932436,0.305722,5900.0,18300.0,16.661458730697632,16.725409507751465,14.8352,-0.0552943,12075.0,20,2.697,0.0050354,67.34355092048645,0.270603957925
0.472539,1695.61198392,0.933458,0.0333459,35400.0,41500.0,16.212276220321655,16.350953817367554,14.8726,-0.0318132,38770.0,20,2.69952,-0.0222527,83.70781135559082,0.94633695213
0.15752,2868.97194131,0.928265,0.0101886,27600.0,41400.0,15.915029287338257,15.985940217971802,14.708,-0.00754759,38300.0,20,2.68839,-0.00155739,99.71050834655762,0.946396836113
0.293285,1642.89378841,0.927812,0.0212651,35000.0,41600.0,16.507263660430908,16.676968574523926,14.6966,-0.0228257,39470.0,20,2.68761,-0.0132913,116.39910244941711,0.95820016546
