AveragePolicyStd,LossAfter,TotalExecTime,Perplexity,MaxKL,ExplainedVariance,Time,MinReturn,MeanKL,LossBefore,NumTrajs,Entropy,MaxReturn,StdReturn,AverageReturn,ItrTime
0.92455,-0.0528327,19.698068618774414,14.5788,1.188,0.825049921201,19.938382625579834,0.0,0.161108,-0.0200672,20,2.67957,32300.0,12678.8445846,8070.0,19.938390016555786
0.915383,-0.0259988,18.355406284332275,14.2891,0.632398,0.965639028742,38.56361389160156,38700.0,0.0861242,-0.00728859,20,2.6595,42800.0,1047.50894984,40535.0,18.62115979194641
0.913784,-0.0394757,19.39544916152954,14.2371,0.84286,0.975335335839,58.02550292015076,38800.0,0.115632,-0.0211869,20,2.65585,42900.0,1013.34840998,41475.0,19.451948165893555
0.908866,-0.0168964,18.993832111358643,14.0871,0.72151,0.968304213901,77.2211389541626,37700.0,0.048316,-0.00691079,20,2.64526,42700.0,1331.87837283,40790.0,19.186360359191895
0.907387,-0.0315098,19.050952911376953,14.0385,1.54037,0.974533960419,96.38171195983887,39700.0,0.094575,-0.0165694,20,2.6418,42600.0,851.997652579,41190.0,19.15654754638672
0.903711,-0.00270788,19.31946063041687,13.9227,0.296542,0.972903474206,116.08327579498291,38600.0,0.0269749,0.00522819,20,2.63352,42700.0,984.822319,41575.0,19.680883169174194
0.904915,-0.0227075,19.368855714797974,13.9591,1.06026,0.971156812302,135.5548129081726,35300.0,0.0815804,-0.00821899,20,2.63613,42900.0,1633.36309497,41125.0,19.463032245635986
