NumTrajs,ItrTime,LossBefore,Perplexity,TotalExecTime,AverageReturn,Time,MaxReturn,MaxKL,MeanKL,ExplainedVariance,StdReturn,AveragePolicyStd,MinReturn,Entropy,LossAfter
20,5.366142749786377,-0.00266839,15.4937,5.275768518447876,3235.0,5.366138219833374,7100.0,2.76897,0.636274,0.231757001052,1984.25678782,0.95435,0.0,2.74043,-0.0794504
20,4.779784202575684,0.0154687,15.4524,4.734903573989868,14195.0,10.149901628494263,20000.0,0.344321,0.0754667,0.6933436074,3007.40336503,0.953269,6500.0,2.73776,-0.00741327
20,4.8039586544036865,-0.0257223,15.5724,4.7627973556518555,19030.0,14.959680318832397,21100.0,0.104564,0.0294503,0.921579347397,1259.00754565,0.957011,16000.0,2.7455,-0.0382508
20,4.834684133529663,-0.0309658,15.3734,4.792600154876709,19785.0,19.799360513687134,21100.0,0.578531,0.0904509,0.951120671078,1295.86843468,0.950886,16600.0,2.73264,-0.04994
20,4.6915576457977295,-0.0256202,15.1372,4.639775991439819,19230.0,24.499319076538086,20700.0,0.227353,0.0943376,0.928448134274,1350.22220394,0.943746,15700.0,2.71716,-0.049206
20,4.80950140953064,-0.0243623,14.9445,4.773510932922363,18300.0,29.31387948989868,21200.0,1.47449,0.205217,0.818305874693,2663.08092254,0.937692,12400.0,2.70434,-0.0733162
20,4.631309986114502,-0.0314007,14.7636,4.5982420444488525,17075.0,33.955912590026855,20500.0,0.514761,0.12883,0.792262204605,2491.56075583,0.932134,12600.0,2.69216,-0.0774744
