MinReturn,Perplexity,AverageReturn,TotalExecTime,MaxReturn,MaxKL,LossAfter,AveragePolicyStd,StdReturn,LossBefore,Entropy,ItrTime,NumTrajs,ExplainedVariance,Time,MeanKL
0.0,15.4937,1190.0,5.884072542190552,2500.0,1.2223,-0.0355568,0.95435,641.794359589,0.00309114,2.74043,5.939254522323608,20,0.49048747084,5.939251661300659,0.295864
0.0,15.5417,9150.0,6.8022072315216064,13800.0,0.268067,-0.0307967,0.955336,3434.16656556,-0.00452259,2.74352,6.908470630645752,20,0.628670967092,12.858819007873535,0.104369
0.0,15.5066,11665.0,9.087594509124756,21600.0,0.231574,0.0180915,0.954393,9658.27494949,0.0304119,2.74126,9.126424074172974,20,0.775206056335,21.987993240356445,0.0434459
0.0,15.7442,19405.0,5.5175745487213135,22700.0,0.171463,-0.00803149,0.961842,4709.50899776,-0.00302007,2.75647,5.556610345840454,20,0.84081153522,27.54832434654236,0.0246749
0.0,15.7204,18265.0,5.596286058425903,22400.0,0.0857434,-0.0142076,0.961229,4644.59632261,-0.0023349,2.75496,5.635417461395264,20,0.813958214553,33.18748664855957,0.0278771
0.0,15.7021,19820.0,5.725087642669678,22300.0,0.11688,-0.000885538,0.96078,4680.23503683,0.0031165,2.75379,5.797507047653198,20,0.866201610221,38.993691205978394,0.0153309
19200.0,15.7265,21420.0,5.534809350967407,22600.0,0.131157,-0.00774064,0.961607,957.914401186,0.000221845,2.75535,5.571493625640869,20,0.974309948218,44.57239103317261,0.0247851
