Entropy,MaxKL,MinReturn,AverageReturn,ExplainedVariance,MaxReturn,AveragePolicyStd,LossAfter,LossBefore,Time,Perplexity,StdReturn,MeanKL,ItrTime,NumTrajs,TotalExecTime
2.67957,0.0,0.0,0.0,1,0.0,0.92455,-0.0,-0.0,10.848217248916626,14.5788,0.0,0.0,10.848222255706787,20,10.771470546722412
2.67957,0.0,0.0,0.0,1,0.0,0.92455,-0.0,-0.0,21.439624547958374,14.5788,0.0,0.0,10.582494258880615,20,10.50685739517212
2.67957,0.0,0.0,0.0,1,0.0,0.92455,-0.0,-0.0,32.03644847869873,14.5788,0.0,0.0,10.590311288833618,20,10.54721999168396
2.67957,0.0,0.0,0.0,1,0.0,0.92455,-0.0,-0.0,42.82818913459778,14.5788,0.0,0.0,10.784165143966675,20,10.718000173568726
2.67957,0.0,0.0,0.0,1,0.0,0.92455,-0.0,-0.0,53.624189138412476,14.5788,0.0,0.0,10.780822515487671,20,10.726661205291748
2.67957,0.0,0.0,0.0,1,0.0,0.92455,-0.0,-0.0,64.39374279975891,14.5788,0.0,0.0,10.759755849838257,20,10.698450565338135
2.67957,0.0,0.0,0.0,1,0.0,0.92455,-0.0,-0.0,74.72355103492737,14.5788,0.0,0.0,10.313039779663086,20,10.273716449737549
