MaxKL,TotalExecTime,Perplexity,ExplainedVariance,LossBefore,Entropy,MeanKL,AveragePolicyStd,Time,StdReturn,AverageReturn,LossAfter,ItrTime,MinReturn,NumTrajs,MaxReturn
15.2007,4.912092685699463,11.0609,0.0832440311592,0.0167944,2.40341,0.533085,0.805297,4.9630467891693115,180.277563773,150.0,-0.0547652,4.963049650192261,0.0,40,700.0
3.26746,4.643205881118774,11.2482,0.641226343698,-0.020926,2.42021,0.369271,0.811861,9.692758083343506,733.80855814,2745.0,-0.120772,4.72636079788208,1400.0,40,4500.0
2.04859,4.5471110343933105,11.1311,0.669904687814,-0.0600213,2.40974,0.0324934,0.807738,14.290598154067993,1499.62495311,5275.0,-0.0812641,4.594174861907959,0.0,40,8100.0
1.75871,4.648300409317017,10.802,0.867553330256,-0.0441658,2.37973,0.0201385,0.795686,18.97945761680603,950.128280813,6077.5,-0.0643873,4.683702707290649,3200.0,40,7700.0
0.366587,4.65621018409729,10.5661,0.824752812948,-0.0441541,2.35765,0.0150803,0.786791,23.66955304145813,1295.31608112,6337.5,-0.0610219,4.683946132659912,0.0,40,7600.0
5.61341,4.660553216934204,10.3354,0.935304652617,-0.0582819,2.33557,0.0670013,0.778064,28.376503467559814,583.518423017,6572.5,-0.0865598,4.698760271072388,5200.0,40,7800.0
1.79429,4.635922431945801,10.0385,0.942498827023,-0.0529888,2.30643,0.0497672,0.76675,33.05619168281555,555.512151082,6812.5,-0.0795936,4.671843528747559,5200.0,40,8000.0
