Perplexity,Time,StdReturn,NumTrajs,AverageReturn,MaxReturn,AveragePolicyStd,LossBefore,LossAfter,MinReturn,TotalExecTime,MeanKL,MaxKL,ItrTime,ExplainedVariance,Entropy
17.2706,11.932772636413574,0.0,20,0.0,0.0,1.00568,-0.0,-0.0,0.0,11.811051368713379,0.0,0.0,11.932776927947998,1,2.849
17.2706,23.601227283477783,0.0,20,0.0,0.0,1.00568,-0.0,-0.0,0.0,11.47644829750061,0.0,0.0,11.663731336593628,1,2.849
17.2706,34.92150354385376,0.0,20,0.0,0.0,1.00568,-0.0,-0.0,0.0,11.266373634338379,0.0,0.0,11.31691026687622,1,2.849
17.2706,46.15376377105713,0.0,20,0.0,0.0,1.00568,-0.0,-0.0,0.0,11.155398845672607,0.0,0.0,11.219125986099243,1,2.849
17.2706,57.855350494384766,324.769148781,20,105.0,1300.0,1.00568,-0.00539915,-0.00754496,0.0,11.61548662185669,0.00413678,0.720411,11.68147087097168,0.186433205037,2.849
17.224,69.4736909866333,95.3939201417,20,30.0,400.0,1.00432,-0.00991088,1.12846,0.0,11.498905658721924,12.6904,712.287,11.607345819473267,0.165790814489,2.8463
17.1389,80.95519256591797,0.0,20,0.0,0.0,1.00189,-0.0,-0.0,0.0,11.407716512680054,0.0,0.0,11.472781658172607,1,2.84135
