MeanKL,Perplexity,Time,MaxReturn,NumTrajs,Entropy,MinReturn,TotalExecTime,LossAfter,AverageReturn,LossBefore,ExplainedVariance,MaxKL,AveragePolicyStd,ItrTime,StdReturn
0.0,14.8902,9.620813369750977,0.0,20,2.7007,0.0,9.541801452636719,-0.0,0.0,-0.0,1,0.0,0.935103,9.62081527709961,0.0
0.0,14.8902,19.416974544525146,0.0,20,2.7007,0.0,9.70766544342041,-0.0,0.0,-0.0,1,0.0,0.935103,9.793020248413086,0.0
0.0,14.8902,29.133649349212646,0.0,20,2.7007,0.0,9.658363580703735,-0.0,0.0,-0.0,1,0.0,0.935103,9.712811708450317,0.0
0.0,14.8902,38.856480836868286,0.0,20,2.7007,0.0,9.624394416809082,-0.0,0.0,-0.0,1,0.0,0.935103,9.70357871055603,0.0
0.00576723,14.8902,48.29270577430725,200.0,20,2.7007,0.0,9.367272138595581,0.0191186,10.0,0.0239023,0.0955344090479,0.0802476,0.935103,9.426342248916626,43.5889894354
0.0,15.0692,57.25655794143677,0.0,20,2.71265,0.0,8.878241300582886,-0.0,0.0,-0.0,1,0.0,0.940645,8.95205020904541,0.0
0.0,15.0692,65.95749282836914,0.0,20,2.71265,0.0,8.621422529220581,-0.0,0.0,-0.0,1,0.0,0.940645,8.689074754714966,0.0
