MeanKL,1Perplexity,MeanKLBefore,1ProcessExecTime,1StdReturn,0Perplexity,0ProcessExecTime,0MinReturn,1NumTrajs,0MaxReturn,1ExplainedVariance,ItrTime,1AverageReturn,0AveragePolicyStd,ComputeUpdatedDistTime,0StdReturn,0EnvExecTime,0AverageReturn,1MinReturn,1AveragePolicyStd,0ExplainedVariance,1PolicyExecTime,0Entropy,LossAfter,0PolicyExecTime,1MaxReturn,dLoss,Time,1Entropy,0NumTrajs,LossBefore,1EnvExecTime
1.86264370594e-09,14.8399,-1.86264514923e-09,1.4198296070098877,695.851068836,14.8987,1.4580228328704834,0.0,2000,2600.0,0.152384568315,229.31526637077332,312.7,0.934059,0.13541388511657715,482.885069142,37.63791012763977,164.9,0.0,0.932223,0.082016555393,78.37186741828918,2.70128,5.82076609135e-11,64.08075904846191,2800.0,-2.1536834538e-09,2517.5938107967377,2.69732,2000,-2.09547579288e-09,38.76794099807739
0.00733792968094,14.7826,6.51926157502e-09,1.4133875370025635,697.705840595,14.8987,1.4311590194702148,0.0,2000,2700.0,0.157881339884,225.4342315196991,321.6,0.934059,0.11619830131530762,517.798223249,37.46839761734009,185.0,0.0,0.930445,0.110269554703,81.5364580154419,2.70128,-0.0101735563949,58.25959277153015,2900.0,0.0101735582575,2747.6042668819427,2.69345,2000,1.86264514923e-09,38.820462226867676
0.00645389268175,14.4306,-1.86264514923e-09,1.4526145458221436,697.421852253,14.5205,1.427215576171875,0.0,2000,2600.0,0.140644443116,227.4360044002533,317.4,0.922115,0.1158452033996582,527.772289913,37.53275966644287,187.1,0.0,0.919272,0.108548917466,80.99992227554321,2.67556,-0.00436293054372,60.32491660118103,2800.0,0.00436292953236,2979.9833834171295,2.66935,2000,-1.01135810837e-09,39.29236912727356
0.00982314348221,14.2909,8.38189606611e-09,1.4235408306121826,765.786195684,14.3117,1.413341999053955,0.0,2000,2500.0,0.192787424445,227.3596396446228,384.95,0.915689,0.11017251014709473,518.538752168,37.580461502075195,195.25,0.0,0.915048,0.0971126780493,81.17914819717407,2.66108,-0.00413963571191,60.2171516418457,2900.0,0.00413963530445,3211.845779657364,2.65963,2000,-4.07453626394e-10,38.86157274246216
0.00820844527334,14.0302,-1.86264514923e-09,1.41815185546875,738.998712786,14.0991,1.4489922523498535,0.0,2000,2700.0,0.158590639401,226.44068694114685,350.95,0.908796,0.12157940864562988,558.933535852,37.49426579475403,206.95,0.0,0.90661,0.115520336421,82.47205185890198,2.64611,-0.0039332699962,58.316012382507324,2800.0,0.00393327162601,3443.3817100524902,2.64121,2000,1.62981450558e-09,38.869096517562866
0.00851826649159,14.0556,-3.72529207482e-09,1.4309263229370117,697.116625824,14.0546,1.4488606452941895,0.0,2000,2700.0,0.132216181569,222.8652834892273,327.9,0.907319,0.15904617309570312,563.430199759,37.72006440162659,212.1,0.0,0.907334,0.108259625611,79.98597121238708,2.64295,-0.00517152948305,56.787408113479614,2800.0,0.0051715294976,3670.8631455898285,2.64302,2000,1.45519152284e-11,38.77889108657837
0.00703628687188,13.5577,1.86264603741e-09,1.429779052734375,764.419830656,13.6568,1.4433600902557373,0.0,2000,2800.0,0.158077372446,227.33358526229858,378.85,0.894417,0.1084294319152832,574.715503532,37.92283248901367,229.7,0.0,0.891129,0.0908367708948,80.98356437683105,2.61424,-0.00520476605743,60.233211278915405,2900.0,0.00520476768725,3903.263832807541,2.60695,2000,1.62981450558e-09,38.822619915008545
0.0073895319365,13.162,-3.72528918824e-09,1.4297733306884766,759.663583437,13.1842,1.4504215717315674,0.0,2000,2700.0,0.15017824014,228.6218605041504,368.2,0.878818,0.11769747734069824,568.662639445,37.82657551765442,224.45,0.0,0.878116,0.0889136022048,82.7435052394867,2.57902,-0.00440374948084,59.413570404052734,2800.0,0.0044037464686,4136.6331741809845,2.57733,2000,-3.01224645227e-09,38.98658514022827
0.00735923089087,12.7457,-6.93889390391e-17,1.4313023090362549,740.073845978,12.7693,1.4288251399993896,0.0,2000,2600.0,0.13007766576,227.08791303634644,345.45,0.86468,0.1284627914428711,563.863403228,38.112239360809326,218.25,0.0,0.863876,0.0825898191643,81.97744154930115,2.54704,-0.00221509300172,58.68813395500183,2900.0,0.00221509463154,4368.542280197144,2.5452,2000,1.62981450558e-09,38.831575870513916
0.00632970081642,12.7408,0.0,1.428865671157837,758.550591589,12.7381,1.4391961097717285,0.0,2000,2800.0,0.161441533478,227.29596996307373,379.0,0.863628,0.11767125129699707,588.910941909,38.01627779006958,233.45,0.0,0.863721,0.100331977577,80.26748275756836,2.5446,-0.00494800321758,60.72692847251892,2900.0,0.00494800118031,4600.869255781174,2.54481,2000,-2.03726813197e-09,38.727179765701294
1.86264674795e-08,12.1694,3.72529074255e-09,1.4332826137542725,668.754885963,12.2928,1.4492058753967285,0.0,2000,2700.0,0.113276394755,227.59476137161255,296.55,0.848463,0.11880683898925781,602.814391003,37.894744634628296,244.1,0.0,0.844208,0.0910315341253,84.7564468383789,2.50901,8.14907252789e-10,56.11682462692261,3000.0,6.40284270048e-10,4833.235637187958,2.49892,2000,1.45519152284e-09,38.849353551864624
0.00674068322405,12.2409,0.0,1.379119634628296,813.55423759,12.2928,1.3978323936462402,0.0,2000,2900.0,0.164983820195,212.08305406570435,404.95,0.848463,0.11994743347167969,580.605113222,36.56544852256775,224.55,0.0,0.846676,0.094281257796,76.91994643211365,2.50901,-0.00462849671021,52.0933153629303,2900.0,0.0046284943237,5050.446192741394,2.50479,2000,-2.38651409745e-09,37.39991903305054
0.0073084984906,11.8904,-3.72528985437e-09,1.3339500427246094,802.747094358,11.9422,1.3704795837402344,0.0,2000,2700.0,0.145763698437,210.8203628063202,401.45,0.836228,0.11742448806762695,606.043158529,36.43006706237793,251.3,0.0,0.834404,0.0992730051192,75.08285737037659,2.48008,-0.00507856253535,52.09541082382202,3000.0,0.00507856183685,5265.702875137329,2.47573,2000,-6.98491930962e-10,37.064125537872314
0.00812099128962,11.7667,7.45058592599e-09,1.345747947692871,854.750952032,11.7357,1.3852486610412598,0.0,2000,2800.0,0.181930633704,210.18656706809998,450.9,0.828962,0.12273073196411133,616.4814981,36.255897760391235,249.25,0.0,0.830075,0.0960413546215,78.14148736000061,2.46264,-0.00326410285197,49.63485527038574,2900.0,0.00326410238631,5480.410272836685,2.46528,2000,-4.65661287308e-10,37.319968938827515
0.006148702465,11.5427,2.23517240272e-08,1.3563838005065918,833.631759232,11.5654,1.3893368244171143,0.0,2000,2600.0,0.179630794086,208.68742656707764,444.7,0.822933,0.1078636646270752,613.246229096,36.2185378074646,256.25,0.0,0.822153,0.078412720324,75.35763025283813,2.44802,-0.00423328112811,48.94873523712158,2900.0,0.00423327996396,5693.78257060051,2.44605,2000,-1.16415321827e-09,37.12845706939697
0.00763365346938,11.2886,-3.72529074255e-09,1.3522040843963623,862.851538505,11.2906,1.3769433498382568,0.0,2000,2700.0,0.172074609303,206.62253379821777,454.15,0.813129,0.1123208999633789,627.950585237,36.30079531669617,261.75,0.0,0.813075,0.0952493675184,73.00181818008423,2.42397,-0.00538745429367,51.08439493179321,2800.0,0.00538745627273,5904.990574598312,2.4238,2000,1.97906047106e-09,37.31665301322937
0.00815042480826,11.0316,-3.72529251891e-09,1.3591148853302002,832.786593312,11.0975,1.4003963470458984,0.0,2000,2600.0,0.163307986522,211.43037223815918,415.7,0.806105,0.1212151050567627,601.294385056,36.446857929229736,239.75,0.0,0.803724,0.0799431622252,74.60744166374207,2.40672,-0.00283472565934,54.07200002670288,2900.0,0.00283472635783,6120.8261597156525,2.40076,2000,6.98491930962e-10,37.211615562438965
0.00634115422145,10.5615,-3.72529074255e-09,1.3717985153198242,874.990422805,10.6147,1.3768298625946045,0.0,2000,2800.0,0.160271291703,209.199298620224,472.4,0.788371,0.10067200660705566,642.762039949,36.191126585006714,276.4,0.0,0.786404,0.0944786951516,72.76795387268066,2.36224,-0.136469721794,53.856563091278076,2900.0,0.136469716177,6334.592041015625,2.35721,2000,-5.61703927815e-09,37.36788892745972
0.00926286168396,10.4517,-3.72529251891e-09,1.3435990810394287,792.016660178,10.5301,1.4148924350738525,0.0,2000,2700.0,0.147453559162,208.7841923236847,396.9,0.785279,0.1261157989501953,629.190509703,36.780948877334595,259.45,0.0,0.782346,0.0937606380126,70.27231287956238,2.35424,-0.00308729475364,55.945292472839355,2800.0,0.00308729358949,6548.346050024033,2.34677,2000,-1.16415321827e-09,36.77744793891907
0.00705848168582,10.4819,0.0,1.3395471572875977,839.862749204,10.5404,1.3896996974945068,0.0,2000,2900.0,0.142921233287,210.06572580337524,430.75,0.785649,0.1038968563079834,667.278635579,36.60651993751526,293.35,0.0,0.783477,0.102460478408,74.7625515460968,2.35521,-0.00279316259548,52.19840359687805,2800.0,0.00279316265369,6763.063559293747,2.34965,2000,5.82076609135e-11,36.91175842285156
0.00623871432617,10.2915,3.72529207482e-09,1.3379368782043457,890.369535642,10.3369,1.3968286514282227,0.0,2000,2700.0,0.18377694145,209.44876194000244,495.3,0.777973,0.11613202095031738,623.245679889,36.5491247177124,258.65,0.0,0.77628,0.0749741566321,75.30644941329956,2.33572,-0.00308872479945,51.34994983673096,2800.0,0.00308872555615,6977.373490333557,2.33132,2000,7.56699591875e-10,37.242939710617065
0.00774209573865,10.2454,0.0,1.3465392589569092,916.74266291,10.2547,1.3836522102355957,0.0,2000,2800.0,0.191199800945,209.49137926101685,526.7,0.774891,0.10879182815551758,653.624961274,36.62007474899292,277.1,0.0,0.774531,0.08915107525,73.74799990653992,2.32774,-0.00513977557421,53.13852334022522,2900.0,0.00513977401715,7191.395318746567,2.32683,2000,-1.55705492944e-09,36.9197142124176
0.00666024629027,10.0188,7.45057615603e-09,1.3652255535125732,886.905111892,10.0199,1.3766705989837646,0.0,2000,2700.0,0.180758567196,212.27367281913757,473.65,0.765942,0.11197495460510254,658.193520175,36.30609321594238,287.7,0.0,0.765899,0.0846952486819,76.34746837615967,2.30458,-0.00254166708328,52.071661949157715,2900.0,0.00254166984814,7408.364108324051,2.30446,2000,2.76486389339e-09,37.5226845741272
0.00697027565911,9.79771,2.98023206113e-08,1.3410656452178955,911.589599272,9.83112,1.365171194076538,0.0,2000,2900.0,0.203122379281,205.89925956726074,528.45,0.75869,0.1269819736480713,664.322143241,36.34742617607117,285.3,0.0,0.75741,0.0978709917562,74.41060900688171,2.28555,-0.00318336673081,48.49108290672302,2900.0,0.00318336806959,7618.848309755325,2.28215,2000,1.33877620101e-09,37.11640810966492
0.00961641315371,9.66021,0.0,1.3915023803710938,904.262965072,9.69241,1.374882698059082,0.0,2000,2700.0,0.190098936656,208.84769773483276,504.3,0.75332,0.1230769157409668,668.080906403,36.29721212387085,280.95,0.0,0.752079,0.082570983036,72.25547480583191,2.27134,-0.00525219505653,53.738802433013916,2800.0,0.00525219505653,7831.836718797684,2.26802,2000,0.0,37.6863169670105
0.00778101803735,9.17233,2.22044604925e-16,1.19844651222229,971.509130168,9.18981,1.3009352684020996,0.0,2000,2900.0,0.23916086046,181.75962352752686,599.9,0.733534,0.12221384048461914,699.751984635,34.24522399902344,315.4,0.0,0.732843,0.0971276103793,57.455397605895996,2.2181,-0.00423871027306,47.68101501464844,2900.0,0.00423870969098,8018.301985502243,2.21619,2000,-5.82076609135e-10,33.87083888053894
0.00680082524195,8.81605,-2.77555756156e-16,1.2210986614227295,987.848387912,8.87887,1.2797613143920898,0.0,2000,2700.0,0.252404664334,177.79554271697998,619.25,0.72101,0.11225581169128418,687.877385513,34.00962519645691,307.05,0.0,0.71846,0.084997391523,57.556113481521606,2.18367,-0.0058963727206,43.82539367675781,2900.0,0.00589637388475,8200.639914274216,2.17657,2000,1.16415321827e-09,33.901368618011475
0.00815911591053,8.71155,0.0,1.2210259437561035,879.708973184,8.74103,1.2654056549072266,0.0,2000,2700.0,0.166451289978,177.02638959884644,489.65,0.715395,0.11734771728515625,687.439377327,33.98069930076599,298.55,0.0,0.714189,0.0843915591878,60.57374691963196,2.16803,-0.00557876098901,40.277100801467896,2900.0,0.00557876274979,8381.96415400505,2.16465,2000,1.76078174263e-09,33.91976046562195
0.0089084059,8.53608,0.0,1.2282381057739258,1028.53540411,8.55408,1.2625963687896729,0.0,2000,2800.0,0.309042885102,177.0884861946106,696.85,0.707702,0.11300063133239746,710.360021398,33.647268772125244,319.2,0.0,0.706959,0.0847924601807,60.85055160522461,2.14641,-0.00132562452927,40.26442551612854,2900.0,0.00132562522776,8563.766147136688,2.1443,2000,6.98491930962e-10,34.19415068626404
0.00969643238932,8.42879,0.0,1.2049715518951416,1014.19011531,8.45624,1.2441933155059814,0.0,2000,2800.0,0.254011630596,177.183452129364,647.1,0.703642,0.11726999282836914,707.070574625,33.82131505012512,322.05,0.0,0.702506,0.106496017173,61.19557023048401,2.13491,-0.00528963422403,40.00425982475281,2900.0,0.00528963364195,8745.217480659485,2.13165,2000,-5.82076609135e-10,33.94510793685913
0.00744958547875,8.05475,-1.49011603057e-08,1.2248289585113525,906.20606928,8.08294,1.265326738357544,0.0,2000,2800.0,0.171041891188,174.51692414283752,508.4,0.687942,0.11503100395202637,711.83592913,33.86482262611389,321.9,0.0,0.686751,0.0839762711698,58.03794860839844,2.08976,-0.00348378182389,39.84786248207092,2900.0,0.00348378214403,8923.943683385849,2.08626,2000,3.20142135024e-10,34.340383768081665
0.00681238202378,7.88312,0.0,1.2073776721954346,1029.82303213,7.92023,1.2697134017944336,0.0,2000,2700.0,0.276373878888,178.25348448753357,677.65,0.680998,0.12125992774963379,708.001551905,33.940462589263916,314.45,0.0,0.679404,0.0888950354765,56.79075789451599,2.06942,-0.00418295478448,45.227216720581055,2900.0,0.00418295132113,9106.651168107986,2.06472,2000,-3.46335582435e-09,34.01688742637634
0.00277681136504,7.7262,0.0,1.2320895195007324,923.003878648,7.757,1.259488582611084,0.0,2000,2900.0,0.211236142984,178.1119258403778,537.2,0.673963,0.12779712677001953,709.38986284,33.80844593048096,317.35,0.0,0.672652,0.0777161086439,56.572718381881714,2.0486,-0.00180874823127,45.01576042175293,2800.0,0.00180874811485,9289.174617528915,2.04462,2000,-1.16415321827e-10,34.351680278778076
0.00869833771139,7.60672,7.45058015283e-09,1.2440135478973389,969.403445424,7.6644,1.2712488174438477,0.0,2000,2700.0,0.232512178904,177.80444145202637,623.6,0.669928,0.1406872272491455,743.612634374,33.681113481521606,344.5,0.0,0.667414,0.0843957593804,58.1596405506134,2.03659,-0.00355228222907,43.05057621002197,2900.0,0.00355228141416,9471.31453371048,2.02903,2000,-8.14907252789e-10,34.66601872444153
0.0,7.52449,0.0,1.2251923084259033,1039.64056168,7.5334,1.2531511783599854,0.0,2000,2700.0,0.252177587098,178.06052231788635,637.45,0.664148,0.10868453979492188,725.388937054,33.79053282737732,328.3,0.0,0.663761,0.0879758705954,59.530017614364624,2.01935,-1.7462298274e-10,41.737383127212524,2900.0,5.82076609135e-10,9654.140516996384,2.01816,2000,4.07453626394e-10,34.17452549934387
0.0070652528666,7.5121,-7.45058414964e-09,1.2053210735321045,1067.36806093,7.5334,1.252964735031128,0.0,2000,2700.0,0.284648359862,177.78610801696777,700.65,0.664148,0.11176872253417969,734.424562157,33.92685151100159,326.75,0.0,0.663226,0.0889236982341,59.30840015411377,2.01935,-0.00270949141122,42.16253089904785,2900.0,0.00270949187689,9836.217199802399,2.01651,2000,4.65661287308e-10,34.09812879562378
0.00793333165348,7.5143,0.0,1.2422001361846924,1060.37917746,7.50512,1.2691221237182617,0.0,2000,2700.0,0.289921077633,179.567391872406,696.0,0.662891,0.10366368293762207,704.580085938,33.94728970527649,309.05,0.0,0.663307,0.082737471777,61.78623676300049,2.01558,-0.00152602326125,41.03565764427185,2900.0,0.00152602759772,10020.339027404785,2.01681,2000,4.33647073805e-09,34.46516990661621
0.00522358156741,7.39721,-2.23517417908e-08,1.226940631866455,1007.74986852,7.41444,1.2654640674591064,0.0,2000,2800.0,0.247016362247,174.45446276664734,649.55,0.658874,0.09741520881652832,727.147962935,33.979864835739136,332.8,0.0,0.658113,0.0823908562871,58.82266402244568,2.00343,-0.000534533755854,39.34178328514099,2900.0,0.00053453478904,10198.847437143326,2.0011,2000,1.03318598121e-09,34.17519950866699
0.00810786802322,7.41346,0.0,1.244530200958252,1074.56968131,7.42403,1.2511703968048096,0.0,2000,2900.0,0.299227914939,178.3462040424347,730.0,0.659304,0.09738564491271973,741.367054839,33.67212200164795,343.3,0.0,0.658845,0.0894040613875,58.388654708862305,2.00472,-0.00442585395649,43.46058440208435,2900.0,0.00442585565179,10381.98173880577,2.0033,2000,1.6952981241e-09,34.512365102767944
0.00697705475613,7.23934,-7.45057970875e-09,1.1111359596252441,1031.28186133,7.27686,1.2331726551055908,0.0,2000,2700.0,0.247862720218,159.7814495563507,639.15,0.652733,0.11932253837585449,749.299591285,33.19182085990906,349.65,0.0,0.651058,0.0814256337546,47.09608292579651,1.9847,-0.00653383973986,40.52756404876709,2800.0,0.00653383973986,10546.092782974243,1.97953,2000,0.0,30.993905782699585
-7.45057970875e-09,7.0849,-2.23517417908e-08,1.1305429935455322,1015.40217525,7.10582,1.170553207397461,0.0,2000,2900.0,0.203735432491,152.71405959129333,589.35,0.645031,0.1160886287689209,744.890971888,31.111422538757324,341.2,0.0,0.644074,0.0757124966168,50.412949323654175,1.96091,7.71251507103e-10,30.507072687149048,2900.0,6.54836185277e-10,10702.665318727493,1.95797,2000,1.42608769238e-09,31.591734647750854
0.00831087492406,7.10455,0.0,1.1144394874572754,1096.56234547,7.10582,1.1738104820251465,0.0,2000,2800.0,0.314694827948,153.86796522140503,779.85,0.645031,0.10352659225463867,767.034314747,31.14390730857849,359.4,0.0,0.644971,0.0875306878322,48.917874574661255,1.96091,-0.00505418982357,30.754442930221558,2900.0,0.00505418970715,10860.556015968323,1.96074,2000,-1.16415321827e-10,30.953718423843384
0.0,6.83744,0.0,1.111335277557373,1056.332353,6.86058,1.1766579151153564,0.0,2000,2800.0,0.234408700198,151.54222798347473,648.6,0.633814,0.11737895011901855,766.814473977,31.336329221725464,359.25,0.0,0.632742,0.0807922027706,50.264830350875854,1.92579,0.0,30.033793687820435,2900.0,-1.86264514923e-09,11016.262884140015,1.92241,2000,-1.86264514923e-09,31.213892936706543
7.45058414964e-09,6.82361,-7.45057970875e-09,1.1203250885009766,1076.00979433,6.86058,1.1801507472991943,0.0,2000,2800.0,0.254490804914,148.92594051361084,663.15,0.633814,0.10717248916625977,770.507584323,31.542464017868042,365.75,0.0,0.632098,0.0765224166245,46.01044416427612,1.92579,-1.2805685401e-09,31.76326012611389,3000.0,-5.82076609135e-11,11169.141391992569,1.92039,2000,-1.33877620101e-09,31.10794234275818
0.0,6.82826,0.0,1.133751630783081,1064.41055989,6.86058,1.1764156818389893,0.0,2000,2800.0,0.240847083833,154.18873953819275,649.6,0.633814,0.09133243560791016,756.524414675,31.37033200263977,350.9,0.0,0.632318,0.075184375259,45.883190393447876,1.92579,-1.39698386192e-09,36.7859525680542,2900.0,4.65661287308e-10,11327.201877832413,1.92107,2000,-9.31322574615e-10,31.76264786720276
0.0,6.8393,0.0,1.1100525856018066,1058.92386412,6.86058,1.1745164394378662,0.0,2000,2800.0,0.254205493159,154.03493428230286,669.5,0.633814,0.10580182075500488,754.421591353,31.348360061645508,345.75,0.0,0.632836,0.0855532813894,45.87518858909607,1.92579,0.0,37.33429765701294,2900.0,4.65661287308e-10,11485.131420850754,1.92269,2000,4.65661287308e-10,31.152928590774536
0.00657794298604,6.85947,0.0,1.1086230278015137,1081.45402006,6.86058,1.1794919967651367,0.0,2000,2900.0,0.281686617022,151.9096143245697,719.55,0.633814,0.12299728393554688,748.88508965,31.03935170173645,342.85,0.0,0.633762,0.0764368914768,48.424097776412964,1.92579,-0.00280652288347,33.49460291862488,2900.0,0.00280652311631,11641.339553833008,1.92563,2000,2.32830643654e-10,31.239644527435303
0.00885488372296,6.85267,0.0,1.111370325088501,1052.45309159,6.85169,1.1949677467346191,0.0,2000,2900.0,0.254455372974,154.80472898483276,680.7,0.633399,0.11420559883117676,764.334283871,31.74343252182007,358.55,0.0,0.633442,0.0813843554381,50.68355917930603,1.9245,-0.00296465447173,33.684014081954956,2900.0,0.00296465394786,11800.031214237213,1.92464,2000,-5.23868948221e-10,31.03785467147827
7.45057970875e-09,6.87453,7.45058015283e-09,1.1224801540374756,1058.7046224,6.87229,1.1765625476837158,0.0,2000,2800.0,0.234111948191,150.52531695365906,622.35,0.634344,0.11884379386901855,753.324257873,31.337189435958862,345.25,0.0,0.634442,0.0889447346544,47.591007232666016,1.9275,-9.89530235529e-10,31.483484745025635,2900.0,1.45519152284e-10,11954.297306060791,1.92782,2000,-8.44011083245e-10,31.494911193847656
0.00775348208845,6.87472,0.0,1.1144278049468994,1121.24247043,6.87229,1.1578469276428223,0.0,2000,2800.0,0.297725673096,151.3934543132782,731.15,0.634344,0.10779953002929688,763.45674239,30.99676537513733,351.95,0.0,0.634461,0.0784376718443,48.284077405929565,1.9275,-0.00323874270543,33.06577515602112,3000.0,0.00323874200694,12109.335258722305,1.92785,2000,-6.98491930962e-10,31.25220513343811
-1.49011594175e-08,6.70129,0.0,1.125072717666626,1038.31278404,6.72603,1.1754114627838135,0.0,2000,2800.0,0.236397536004,153.82066178321838,621.25,0.627581,0.106842041015625,764.209598212,31.099119901657104,353.7,0.0,0.62642,0.0773648947707,47.455157995224,1.90598,-2.32830643654e-10,35.62752652168274,2900.0,-2.91038304567e-10,12267.430265426636,1.9023,2000,-5.23868948221e-10,31.35860252380371
0.0093827471137,6.7022,0.0,1.0719830989837646,1075.99994308,6.72603,1.1584668159484863,0.0,2000,2700.0,0.27036445912,153.26234102249146,667.15,0.627581,0.09254693984985352,767.724559982,31.24446964263916,363.0,0.0,0.626472,0.0781889764004,46.82160043716431,1.90598,-0.00511209527031,36.645496129989624,2900.0,0.00511209451361,12424.622246265411,1.90244,2000,-7.56699591875e-10,30.9389226436615
0.009247681126,6.59034,0.0,1.0446631908416748,1056.29815748,6.58076,1.1239032745361328,0.0,2000,2700.0,0.260632864711,147.6290328502655,652.05,0.620763,0.11007189750671387,746.352168885,30.772393703460693,343.8,0.0,0.62122,0.0797563017492,46.38208794593811,1.88415,-0.00575921311975,32.70859408378601,2900.0,0.00575921330892,12576.308117866516,1.8856,2000,1.89174897969e-10,30.293104648590088
0.00759766250849,6.36268,0.0,1.0205433368682861,1024.14534003,6.37735,1.0632550716400146,0.0,2000,2700.0,0.22471754617,138.5322334766388,636.35,0.611093,0.12386393547058105,759.50374423,29.69531273841858,346.25,0.0,0.610381,0.0867732793715,43.5405695438385,1.85275,-0.00383077329025,28.825374126434326,2800.0,0.00383077423612,12718.397236347198,1.85045,2000,9.45874489844e-10,29.186649322509766
0.00948603451252,6.09438,0.0,1.0137290954589844,1134.32866049,6.12129,1.0829691886901855,0.0,2000,2800.0,0.306893111178,135.2794589996338,770.7,0.598702,0.11436843872070312,781.79362846,30.143041133880615,371.65,0.0,0.597382,0.0844751038093,40.229719161987305,1.81177,-0.00162041711155,28.36156392097473,2900.0,0.00162041792646,12857.087703943253,1.80737,2000,8.14907252789e-10,29.232890844345093
