AverageReturn,MaxReturn,TotalExecTime,AveragePolicyStd,Time,NumTrajs,LossAfter,MinReturn,ExplainedVariance,LossBefore,MaxKL,Entropy,StdReturn,MeanKL,ItrTime,Perplexity
0.0,0.0,8.039779424667358,0.828509,8.095303297042847,20,-0.0,0.0,1,-0.0,0.0,2.46033,0.0,0.0,8.095306634902954,11.7087
0.0,0.0,7.8348023891448975,0.828509,15.987654685974121,20,-0.0,0.0,1,-0.0,0.0,2.46033,0.0,0.0,7.889976501464844,11.7087
0.0,0.0,7.8473663330078125,0.828509,23.913299560546875,20,-0.0,0.0,1,-0.0,0.0,2.46033,0.0,0.0,7.922970294952393,11.7087
0.0,0.0,7.908112287521362,0.828509,31.876863956451416,20,-0.0,0.0,1,-0.0,0.0,2.46033,0.0,0.0,7.959298849105835,11.7087
0.0,0.0,7.850902080535889,0.828509,39.78035616874695,20,-0.0,0.0,1,-0.0,0.0,2.46033,0.0,0.0,7.896831512451172,11.7087
0.0,0.0,7.832220792770386,0.828509,47.64253902435303,20,-0.0,0.0,1,-0.0,0.0,2.46033,0.0,0.0,7.859949350357056,11.7087
0.0,0.0,7.865217447280884,0.828509,55.55581331253052,20,-0.0,0.0,1,-0.0,0.0,2.46033,0.0,0.0,7.908985137939453,11.7087
